species	SRTP_A_F1_210317_ZHMW	SRTP_A_F1_210317_ZMB	SRTP_A_F1_210330_ZHMW	SRTP_A_F1_210330_ZMB	SRTP_A_F1_210415_ZHMW	SRTP_A_F1_210415_ZMB	SRTP_A_F1_210705_ZHMW	SRTP_A_F1_210705_ZMB	SRTP_A_F1_210903_ZHMW	SRTP_A_F1_210903_ZMB	SRTP_A_F1_211203_ZHMW	SRTP_A_F1_211203_ZMB	SRTP_A_F2_210316_ZHMW	SRTP_A_F2_210316_ZMB	SRTP_A_F2_210401_ZHMW	SRTP_A_F2_210401_ZMB	SRTP_A_F2_210413_ZHMW	SRTP_A_F2_210413_ZMB	SRTP_A_F2_210705_ZHMW	SRTP_A_F2_210705_ZMB	SRTP_A_F3_210317_ZHMW	SRTP_A_F3_210317_ZMB	SRTP_A_F3_210401_ZHMW	SRTP_A_F3_210401_ZMB	SRTP_A_F3_210413_ZHMW	SRTP_A_F3_210413_ZMB	SRTP_A_F3_210704_ZHMW	SRTP_A_F3_210704_ZMB	SRTP_A_F3_210803_ZHMW	SRTP_A_F3_210803_ZMB	SRTP_A_F3_211003_ZHMW	SRTP_A_F3_211003_ZMB	SRTP_A_F3_211203_ZHMW	SRTP_A_F3_211203_ZMB	SRTP_A_F4_210317_ZHMW	SRTP_A_F4_210317_ZMB	SRTP_A_F4_210330_ZHMW	SRTP_A_F4_210330_ZMB	SRTP_A_F4_210413_ZHMW	SRTP_A_F4_210413_ZMB	SRTP_A_F4_210704_ZHMW	SRTP_A_F4_210704_ZMB	SRTP_A_F4_211203_ZHMW	SRTP_A_F4_211203_ZMB	SRTP_A_M1_210317_ZHMW	SRTP_A_M1_210317_ZMB	SRTP_A_M1_210412_ZHMW	SRTP_A_M1_210412_ZMB	SRTP_A_M1_210415_ZHMW	SRTP_A_M1_210415_ZMB	SRTP_A_M1_210705_ZHMW	SRTP_A_M1_210705_ZMB	SRTP_A_M1_210903_ZHMW	SRTP_A_M1_210903_ZMB	SRTP_A_M2_210317_ZHMW	SRTP_A_M2_210317_ZMB	SRTP_A_M2_210330_ZHMW	SRTP_A_M2_210330_ZMB	SRTP_A_M2_210415_ZHMW	SRTP_A_M2_210415_ZMB	SRTP_A_M2_210704_ZHMW	SRTP_A_M2_210704_ZMB	SRTP_A_M2_210803_ZHMW	SRTP_A_M2_210803_ZMB	SRTP_A_M2_211203_ZHMW	SRTP_A_M2_211203_ZMB	SRTP_A_M3_210414_ZHMW	SRTP_A_M3_210414_ZMB	SRTP_A_M3_210903_ZHMW	SRTP_A_M3_210903_ZMB	SRTP_A_M3_211203_ZHMW	SRTP_A_M3_211203_ZMB	SRTP_A_M4_210317_ZHMW	SRTP_A_M4_210317_ZMB	SRTP_A_M4_210401_ZHMW	SRTP_A_M4_210401_ZMB	SRTP_A_M4_210704_ZHMW	SRTP_A_M4_210704_ZMB	SRTP_A_M4_210803_ZHMW	SRTP_A_M4_210803_ZMB
Lactobacillus rogosae	0	0	0	0	28.9785478113837	16.6290322429811	0	0	0	0	0	0	0	0	26.6291254538995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.4717245377538	0	0	0	0	0	0	0	0	0	21.8271408458856	0	16.09169023061	0	24.6312273165947	33.9728693643148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.763094564371	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus garvieae	0	0	15.02333797932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154.169887568519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactonifactor longoviformis	0	51.5719958879208	0	0	0	0	0	0	23.0498282613244	15.6234394607001	19.1291913005959	0	0	0	0	0	0	0	0	25.3267891795906	0	0	0	0	0	20.2740683154627	20.3912306370452	0	0	0	66.7202565862793	0	0	0	0	0	0	0	12.1364223006177	39.6877648790385	0	0	0	0	0	0	0	0	0	0	0	0	17.4997808898356	0	0	0	0	0	0	51.3629422656293	0	28.7138587452703	0	26.6448212605464	0	17.1212706287263	50.3532562641836	37.3936546515051	21.3642244476476	0	21.5544827028101	0	0	19.35964923966	0	16.8752748207403	0	17.4300591561544	0	21.7997170819717
Leuconostoc garlicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190.179065149974	50.8103503157207	0	0	28.6840210731287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc lactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383.146288929417	130.671859144939	0	0	60.4832071243573	0	0	0	0	75.0923229351187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Longibaculum muris	0	10.0196944159675	0	0	14.2870990515863	17.0689582303286	0	0	13.0248354841102	14.0294530004478	0	0	103.41990328368	85.8809587296232	0	0	0	0	0	24.0301130507606	0	0	0	0	0	0	20.9568325524165	0	20.5987571415856	0	0	0	0	0	62.4133838307881	0	21.0605585728848	13.0445136249791	19.0167977665252	35.0697784263231	0	28.0312368297102	36.1662599331128	14.0337479288299	0	0	0	0	0	10.0249629647184	10.0119434384643	33.1048622689616	13.015711358687	13.0359201567579	0	0	0	0	0	0	0	40.0687030960387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.237417708276
Loriellopsis cavernicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.334953798115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Massilistercora timonensis	0	0	11.3438255251777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mediterraneibacter glycyrrhizinilyticus	80.5853734101414	399.312522096008	299.210435568659	186.24428529813	56.0552715847488	262.656604730093	0	432.68581541533	182.409889562805	463.63799620824	101.819401320141	205.602310656691	41.6663070365391	107.454870776837	38.9209227046474	148.939941323546	82.5363389699594	209.155314978143	26.9546646407238	229.477103088946	22.3200177044854	0	71.5948776668727	292.769478506697	15.0714715331639	17.6113245246192	295.769879448872	501.707905394821	77.5817863475678	157.062500355813	202.34613514034	72.653519085503	32.6309064272313	0	211.475088809107	172.851274790074	77.7664065823832	294.822158274105	57.9506359179435	561.650863872089	30.1628370983311	620.492274118994	187.34481748642	369.552811778185	181.941374201376	378.636363194849	125.238925088957	298.197284696701	66.696967598855	386.658170559472	106.974872672887	706.968564464073	253.787598034458	283.902379304655	99.6535087104373	368.731733360276	30.1981106591075	24.9492405131551	27.2492303748291	725.424656508021	32.7086186146139	812.926426461742	38.747991436534	299.11999568924	168.320545067331	338.977831672978	339.7433195909	270.326496262289	88.5358375351217	269.858177119528	167.200150401817	307.236324146503	239.064904646197	221.684346457111	22.3554503597112	488.907281103193	28.6104908000701	766.459888572785	97.7579050980646	214.774479974806
Megamonas funiformis	179.698861816676	389.599579492878	123.904704288488	43.8963544299045	3470.80821983952	953.574431323068	123.512093909328	47.5332692258687	1584.41551493836	325.918990273751	111.370271694456	20.7916002501047	0	0	2152.45001286955	274.405797748633	3424.40764077913	237.713278351739	99.6174595782706	46.0511529272082	0	0	84.6546211762277	21.7201870338345	216.216383625084	1062.13627035826	1496.82060734972	240.784975556072	0	0	115.679601640511	0	41.5016068393208	10.9908949341245	13.2034987680169	10.1425040069387	30.1743822570228	0	13260.6228911395	1996.59721853331	1714.43328193032	511.846339991473	273.376693933644	17.5582874061976	13.8261317501006	275.691061541398	1020.08503560232	72.1082711626044	2325.6907230156	774.702639732263	662.204189970972	879.458116445538	4953.92453642278	375.339774168282	30.2059395541663	143.329559648455	208.30855464097	0	653.859613406307	795.983446204337	574.189094664842	532.812984504183	1742.73011477762	25.3642406328459	1620.39013102205	184.91904563861	1689.4816619939	24.7098673161385	16.7220987436183	0	1641.49414313039	57.9015752985485	0	0	934.01663694637	225.792549483535	39.7983687750797	44.7211429933073	1120.79920580216	575.915594197001
Megamonas hypermegale	1326.34161772773	1388.70355248138	913.661174806554	159.452971745761	3392.55315136764	463.978803716275	642.920896947935	239.045401310594	2995.39202051726	439.659299700539	426.687835781659	37.2901460892756	12.5028478695328	30.5457344893855	1145.98722617437	622.027518072623	3278.89033243055	702.214190900884	401.457870183656	66.4397807501348	0	0	516.954257556787	93.5040132873961	1130.91779577622	684.20018548108	3894.40243753366	772.087168776321	12.013521392263	0	702.794033121069	27.670126883233	137.41914852904	18.7380164509179	60.281934740428	56.4189829952515	250.356798819872	0	5285.53516564943	559.080852571482	1490.37860389889	1918.78768733131	1393.01078055276	77.7659166847271	71.5591140382795	974.123744863348	3849.6327240864	208.136893293555	3277.88498154012	1618.99268286286	2552.32739863183	1539.09081158385	2843.51473779629	750.529304484144	216.13743855553	379.660587490143	219.826330585847	0	2043.95326019855	2142.74104033242	1632.84659932139	1437.59673216516	3687.56440591838	187.506559797704	4089.1916154705	266.340204590499	4994.29590528066	73.8291028615909	73.1725629425955	0	4143.99313234232	159.652693106264	14.0564254973802	0	1829.94352479332	700.812366238373	195.265724134315	172.28317374165	2822.58576806438	1540.44726882869
Megamonas rupellensis	1955.76532471095	3535.05174511717	1498.37567981538	360.912601457799	17795.5263747789	5142.07597885536	1594.855443185	745.546037289306	10206.0499189927	1323.91707135596	1106.45957863677	107.76973068469	77.7444815928137	70.6567590297029	10065.2393982648	2101.36307507313	15963.0070853786	1925.68662062871	920.881510341997	359.093059847509	0	0	1110.36318588322	205.053540726951	2783.47972558505	3993.32150480748	9132.70645450066	1859.83584506396	18.0198939841124	0	1013.50045943315	70.5519079120306	291.694594363571	50.3894297261666	172.824366634801	95.9483385875855	471.631614353125	0	53963.6532605124	9596.1068718982	8208.16903169287	5215.14043447741	2529.87301424271	116.177380595868	232.249520127519	2410.62320685824	10612.5690619771	637.542298630676	14310.4762929713	6227.25446467398	6983.46914183848	4964.45731955417	25150.5506758524	2811.99854390043	445.748149112554	895.180829364111	574.108180971517	0	5213.78351611577	5884.86790287874	4929.7020852423	4671.97125761638	9110.80970227306	318.143949000638	10315.541351876	757.98318678719	14175.5335951394	195.239965450293	142.363674398136	0	13757.4288830015	430.333435368513	60.1676917370313	38.1556045878307	6145.04032965003	1838.7201183301	510.955176028746	530.224630285697	8734.1665879273	4434.40413893569
Mucispirillum schaedleri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0284713437774	90.0992849426411	0	0	0	0	0	0	0	12.0369154317153	0	0	0	0	0	10.0291300483855	16.0229003081205	0	16.0306330359025	0	0	10.0328943149903	0	0	0	0	0	0	0	0	0	0	0	0	0
Muribaculum intestinale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199.158323816652	0	51.153745073118	0	93.1097368834597	43.0457487907709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Negativibacillus massiliensis	126.857970320939	225.398740414429	417.390340655928	292.654498879283	0	0	0	0	0	0	23.1511764519099	58.3345732858186	0	0	82.1917059242044	109.394675485448	0	0	0	0	0	0	34.4836436453974	100.401328205251	0	0	0	0	0	0	0	0	0	0	20.1069224659376	23.072382645462	20.0657216747959	0	78.6622015272972	20.8806782815825	39.1676015101606	0	17.0363999635961	0	0	151.824042121291	502.428296415394	198.603187002031	59.2079241952508	114.284573211416	65.5533086185234	285.37859125624	31.2608425424175	0	128.668646024529	124.367678004431	0	0	0	66.0959350133728	0	0	0	11.9471475646796	11.9784522999656	11.0258561363303	119.48048885814	15.0402296199566	0	0	23.4413128748293	12.033679197125	0	0	0	0	0	0	0	0
Oscillatoria nigro-viridis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.7496141136142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oscillibacter sp. PEA192	0	0	15.4222565980834	0	0	0	0	0	10.7618963702207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oscillibacter valericigenes	86.0634619637279	35.732909362069	1244.38571473185	72.0013197262484	0	0	19.7883308558353	15.0759000941563	57.0111379258706	16.8091714051486	16.9923216149296	22.783780557509	0	0	70.4387202688625	31.3242843789915	0	0	0	0	0	0	73.2738233712636	43.2344371951275	33.5678340369281	0	34.6199909129334	26.0334138693261	0	0	0	0	0	0	232.802870666401	16.495277953418	40.0345598976596	0	98.165202080015	0	23.4221105491942	76.3420331293419	160.682022322607	27.4894366389309	53.4752216413798	70.9379883268354	543.750491214616	48.5945060238106	56.964965243191	31.6808361142129	109.053982456482	102.396611167273	110.516815555288	38.8622254432215	38.808434429899	24.7518406748953	0	0	0	16.3571711946959	11.4991497446506	18.6581389336508	21.1977864094093	23.4572346658114	53.1741119987599	25.1386221956805	158.77920188706	0	0	0	105.192872144599	0	0	0	11.9573363877767	0	0	0	0	0
Oxobacter pfennigii	0	0	14.2967127682336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paeniclostridium ghonii	0	0	0	0	0	0	0	0	0	0	0	0	0	25.298210861034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paeniclostridium sordellii	0	0	0	0	0	0	0	13.0147468691756	0	0	0	0	0	0	0	0	0	0	0	11.3789040683027	0	0	0	15.2827453556461	0	0	0	0	14.0820090959859	0	0	0	0	0	0	0	21.0075637791517	95.2369682583188	0	0	0	0	0	0	0	114.93825743649	0	0	0	0	0	0	0	0	0	0	41.1827833712333	0	0	0	0	0	0	0	0	0	0	0	21.6982992506907	74.0301591404266	0	0	0	0	0	0	0	0	0	0
Papillibacter cinnamivorans	68.6206628180801	47.3215500773332	2117.09776973187	81.6857222814784	0	0	0	21.7340756810372	51.4870810740072	28.323739625777	25.9803001498729	36.6268765923842	23.2586783565117	22.0441074993524	107.758181456201	39.3771026861272	0	0	0	0	0	0	86.362901574639	46.8804430731718	13.8129374899197	0	13.0399049865482	0	0	0	0	0	0	0	294.353040210531	13.1496469004926	56.6488348396008	0	62.1017716995628	0	15.290678373583	67.0671857865502	149.8661500232	26.0680656846769	66.8840682364969	105.204606858814	857.424750233324	80.7375485284529	44.3225671621285	24.2437853970007	153.709635505104	178.321980946042	162.708871560545	40.6712128692844	41.600489115542	30.4921169910269	0	0	0	19.6928401786763	0	14.4265080043467	27.4699379395468	0	68.4868126242165	15.4154052075344	156.047737487535	0	0	0	109.210883181281	11.814049296791	0	0	0	0	0	0	0	0
Parabacteroides merdae	162.319110176395	10.0177306792293	156.242714984928	23.0515529939161	0	0	0	0	0	0	0	0	0	0	10.0238121008767	0	0	0	0	0	0	0	57.0902713809176	0	0	0	0	0	0	0	0	0	0	0	10.0534612329688	0	20.6283892161246	0	41.1000875920817	0	0	0	0	0	12.0762199822984	21.9590294915424	241.802077025005	0	44.5541280898531	22.0549176235647	11.0130201688986	0	0	0	13.0399917176916	0	0	0	0	0	27.1075606476843	0	0	0	0	0	16.0526310173767	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraprevotella clara	13.2751213070688	0	31.7602290974947	0	0	0	0	0	34.8576387747627	0	0	0	0	0	20.0951934358344	0	23.0273933574145	0	0	0	0	0	16.5176372557134	0	32.9008067348892	0	49.7470696983836	0	0	0	0	0	0	0	0	0	53.4469115603512	0	638.357627126026	50.2205856819338	0	29.5092274279443	38.6082891124379	13.3397666107923	18.98786189289	27.0117117759848	70.1474802210892	0	80.1483548497325	13.3908608270127	88.6714442133519	66.1378636843658	70.7514122745194	0	26.2248734062854	0	50.5321664014638	0	0	0	31.9245463513474	14.103542382556	0	14.5238240693148	128.573338730714	0	235.286200853199	12.3593910595301	0	0	133.18166079472	14.308344467048	0	0	57.6714562280171	0	35.7355237303422	0	64.7762831424436	82.6839838560922
Paraprevotella xylaniphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.7709093690031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parasutterella secunda	33.0650589426967	0	11.5793616548844	0	31.0439809694159	0	24.0537460499142	22.1622943801433	0	0	29.1906137871908	15.0774070021882	18.0494658924693	0	0	0	32.0741565390494	0	0	0	0	0	50.1170170419384	0	29.1100620071886	0	46.0371898328649	0	0	0	42.0453054238134	0	174.229824563814	13.0192304305715	10.0534612329688	0	82.4006115294954	0	278.204584319953	21.0341992505573	0	54.0603231123191	29.0641333256244	15.0356609556743	0	30.0776491193928	12.0132379923469	0	16.0657700641103	0	27.0319523532645	0	30.0383434926173	0	0	0	0	0	0	0	0	0	0	20.0382950741768	41.0921813729618	0	31.10197237647	0	0	0	30.03983069726	0	0	0	19.0872350317408	0	15.0812590898651	0	37.0921889559616	36.3597164038174
Parvimonas micra	0	0	0	0	0	0	0	0	0	0	0	21.1083698030635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Peptacetobacter hiranonis	2665.23972815629	24173.8243910701	10514.0852802394	22514.368890367	340.45303774894	6875.17640201412	977.201915481032	29592.0703443743	2327.3770069909	18825.2745982706	2900.86244121704	10086.2388202322	826.376533514776	5333.34553552541	221.496315658393	4938.58334080013	883.998724326977	8858.55643756601	400.105918135079	33743.3496393043	6862.87096291144	2261.27047421659	239.557718091461	7897.42809981654	87.3474968370637	12832.3285367155	10485.3699339751	38922.1451201583	6801.93124388699	15797.3404071727	3419.95397604149	28701.2705119441	27173.4209693091	14180.5977734227	5675.43027734775	20528.9378902242	662.858382337733	13790.1611727809	764.647163243142	19231.2942635228	308.318493690242	28255.0837490674	905.891037815684	13123.9805651019	11123.3044165779	11273.2465227522	3476.36579485857	12580.2439611869	573.517179692092	10369.225996025	506.79049382605	16626.5079322404	3142.01077036166	12071.7214849608	3723.28975625796	12470.8105610288	2060.97507161364	13776.0196391657	1079.36043562978	23056.6752049003	202.577228215801	15240.7524256681	2957.69396254412	9205.54028592657	762.710978244934	14305.842203383	2447.26621101896	9309.98035832247	1002.49094224761	10561.8585868653	1160.55982479305	10883.6471707234	6650.97183485236	8075.93198279044	159.718152073405	14046.1934824074	150.811304368853	30283.7491708424	474.178523680266	10540.3409026863
Peptococcus niger	14.0275774226514	278.492912882575	32.0497876892159	207.456998368194	0	0	0	0	0	119.249945545633	163.064808052583	603.096269112151	0	0	27.0642926723672	461.665674603175	0	0	0	0	0	0	44.1026761470176	339.356476993693	0	0	0	0	0	0	0	0	0	0	30.1603836989063	133.418560512527	45.1297677247843	139.475917117311	25.0220310168453	288.332288601305	0	779.869053248039	27.0597103376503	699.659419451344	87.1742102040479	559.44427353702	103.177637449614	91.2772223090142	30.0904382778078	246.613456126292	25.029508906817	948.057862197207	300.357909310604	324.815274679998	49.1507380128376	319.644290832826	0	0	0	177.257280263136	31.0903031932677	397.601964004869	0	310.59344957243	0	288.773727880882	68.2236813419342	421.116572547552	39.2124463519313	136.400741163518	19.0252261082646	412.153479440531	701.116828678859	104.425865187747	0	488.473580760629	0	757.090229686426	0	14.0252121290783
Peptostreptococcus canis	0	0	0	0	0	0	0	0	0	0	0	15.0774070021888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phascolarctobacterium succinatutens	1449.84762999351	297.526601173111	1384.14934814759	63.1412103746398	5551.2511284817	917.761462349391	1398.24387178155	573.625919144072	143.269657142857	43.0903164576656	160.045089384943	92.4747739203413	326.895882274722	98.1964788601056	1166.77183098587	90.3258928571428	822.216023938297	201.534678233216	501.395207053416	91.1129533318405	0	0	931.16786652713	158.634111025083	1433.41791044776	29.0356982015792	3416.79495977876	443.569318538761	0	0	71.076587740256	0	667.873245296624	0	202.074570782672	70.0019278895461	703.021492779417	21.0719021758549	6204.07873862748	707.149746054503	422.80809780164	1827.03597191495	374.82643983562	182.432689948216	112.22427060751	1611.15789434589	3494.85123288137	50.1523199500078	3694.45004459957	404.006613675946	6596.55142604418	2220.35457673755	954.430078210707	169.425285006983	318.978254914958	75.2309021998098	79.2564767403857	0	373.161786295812	51.0655371575356	2737.73439953175	2648.75567637893	204.532228932149	1033.97589437257	1540.46025693507	249.650314523571	2526.28212337894	175.465234914498	14.076262793001	11.0324132539477	1555.09423206417	40.1122970508984	109.330120216807	118.48319319379	1280.75876662636	168.508342807501	577.109261083349	487.702415720322	1526.76735870713	1527.74632120317
Phocaeicola coprocola	511.520599076068	40.1574177348254	460.575060311699	46.0435464670461	323.416499351646	74.7168153405409	47.8439044818916	79.1294177613792	15.0921783597464	0	17.0686473886082	0	97.3614234821948	0	67.8627319837936	47.2786060941216	66.391634548232	17.8409326244791	21.9463907706517	0	0	0	113.318038805554	22.4724015028953	315.740539906579	0	115.445316637894	28.6552938140261	0	0	31.5128604334021	0	62.3746083165064	0	12.0611576555427	0	104.307480182002	0	675.533401727649	55.3573462811253	29.130969751146	278.01752217896	84.6861998875014	12.8381037966211	28.5049807255979	47.8169063981876	751.366061158336	22.0698372647958	244.699565731088	70.0889200169004	293.953637333404	167.94140797935	32.4674551594147	0	28.4661061061832	0	37.7647173445722	0	34.3801215165208	0	235.209768775186	111.299236793087	11.1454654515769	50.3445288148729	11.8485581799799	0	103.56537641528	17.1861585298343	0	0	28.6312014707813	0	12.1678438490782	0	74.5195931839874	31.2675393131991	108.208555855073	34.4564791442092	64.5900234998747	54.0117455217141
Phocaeicola coprophilus	36.7200515414506	0	78.8900021893353	0	177.696341739178	27.4417522320762	84.6864155551126	46.7560352537734	45.3039941063538	0	11.0282642028587	0	12.4350316534977	0	0	0	29.9127878122034	0	21.1139502771242	0	0	0	50.113965934575	11.8207614632391	179.50390416289	0	44.0122711453973	0	0	0	0	0	0	0	12.5418593828089	0	141.906552411521	0	329.472647138681	30.7603507719976	0	106.548520770765	92.9359826827776	15.4222146933367	13.4211890453065	26.7147726318046	0	0	10.6185196586875	0	31.5142074288347	27.0441379279836	13.6919419221376	0	0	0	61.9598996198855	0	22.4194961523368	0	11.1997393504848	0	0	17.2018312575028	76.0506284851105	26.5388635720027	48.9849011573956	0	0	0	23.5215981647432	0	14.996046228622	0	24.8000996014025	0	45.6004408899834	0	49.294810322326	24.2342662821953
Phocaeicola plebeius	2102.6016004174	137.763795459349	1818.0648543453	87.2194559520428	4737.23364526348	1021.32852118913	1836.33573657803	1643.90583308988	793.272260975669	128.851851127017	186.713748537476	34.5283060128507	3558.4399963849	137.649534641197	1296.33129184063	733.504370302178	2549.00342067882	402.282664463875	2005.76327006023	283.098036261003	15.0281845276662	0	1564.65985156413	190.96337191895	3421.66149990188	268.345181138002	5231.11602852197	1242.28084953539	30.0334153746521	0	1223.80171233604	0	2422.0333687051	141.208576208506	307.394983047397	28.6513505634313	3895.25681526714	33.9625798089558	10013.2018097277	926.185913930073	160.296916567283	3983.67381022074	1848.62847590915	429.041517180031	1601.22719763319	1728.33832539314	2751.28102596619	64.1925693538484	2833.60506938792	885.063726815643	7433.48588781454	4243.08226414302	2321.33739351934	463.303669937173	308.452593969617	24.0714698863956	1378.69193552723	11.1351847197788	1369.05030566506	35.0508746283037	947.115483830595	431.576836902668	96.335118809489	473.731060994094	1445.36499765362	317.895201690164	5535.34444565233	667.755733311592	127.51751884335	90.8368704878372	3647.32144955387	379.985013435281	1788.27886384775	111.38863998641	1899.73947267438	735.658188857901	3546.42646890043	1460.25672373256	3947.4023004612	2893.55159925787
Phocaeicola vulgatus	0	0	10.0199427314563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9176890469166	0	0	0	0	0	0	0	56.1306539607891	0	21.053949226772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137.877418046482	25.0668176544081	0	0	0	0	0	0	74.2412066293436	22.0756876028381	46.0672057399941	27.0412648310034	0	0
Phocea massiliensis	29.7823525817139	0	30.5390328737874	10.9408779805692	52.9123850091977	23.2504407253115	18.0383491434258	0	25.0471433011944	0	0	0	0	0	21.457636279901	0	21.1695265640764	0	0	0	0	0	28.7641071736402	0	19.0729038894561	0	41.5500440324442	0	0	0	0	0	0	0	0	0	26.5086437379707	0	160.667767511127	23.5590830893402	21.4157686333866	47.7645280083726	13.5937472384119	0	0	50.3336872801714	115.040304159816	0	33.3259365933475	0	90.741757820494	38.1719365369454	48.8262691768764	0	25.4969267632354	0	0	0	0	0	24.0277105777243	40.3993656695911	0	12.1662423464784	34.3766258271921	0	47.8159244166397	0	0	0	33.0892598311443	0	0	0	20.2786523392965	0	0	13.9375832894945	30.1737998560232	16.1546996491603
Polaromonas sp. SP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.0953935134719	0	0	0	0	0	0	0	0	0	0	0	0	0
Pradoshia sp. D12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.1268268950083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.2006553214409	0	0	0	0	0	0	0	0	0	0	0	0	0
