superkingdom	phylum	class	order	family	genus	species	Gram.Stain	Zymo_6331_ONT_MONT	Zymo_6331_ONT_ONT	Zymo_6331_ONT_PB	GMS_MONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6331	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6331	GMS_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	GMS_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	GMS_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	GMS_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	GMS_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	GMS_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	GMS_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	GMS_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	GMS_PB_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	GMS_PB_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	GMS_PB_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	GMS_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	GMS_PB_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	GMS_PB_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	GMS_PB_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331	GMS_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331	GMS_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	GMS_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	GMS_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella ratti	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	2	5	2	0	0	0	1	3	0	2	5	2	0	0	0	1	3	0	2	5	2	0	0	0	6.76868934547967	7.73293938882323	2.03152940353087	3.71405129282526	6.34488700577759	3.04280654196206	3.3283046522857	0.977627573396626	2.68323525029797
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella rodentium	positive	0	0	0	0	0	0	0	0	0	0	0	0	6	3	1	6	6	1	2	4	2	6	3	1	6	6	1	2	4	2	6	3	1	6	6	1	2	4	2	330.312040059408	321.421306770218	50.7882350882718	367.35343696308	386.704165931076	166.678180576366	183.056755875714	127.091584541561	194.534555646603
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella rogosae	positive	1587000	1587000	1587000	15189.1636040994	12358.5032960097	1712.89491910505	15019.3522810827	13847.1109729654	9007.63840397492	8169.33774370746	4942.19187816512	8918.32424342792	3313	3059	429	3579	3545	1539	1777	1143	1952	3313	3059	429	3579	3545	1539	1777	1143	1952	3313	3059	429	3579	3545	1539	1777	1143	1952	1230.5477230082	1131.02643930441	160.829411112861	1314.77415766014	1291.35147638642	569.342912962679	658.67149068734	411.907084257778	722.125686736442
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella tobetsuensis	positive	0	0	0	0	0	0	10.0822625649132	10.3143773498721	0	0	0	0	265	218	24	238	260	109	130	74	162	265	218	24	238	260	109	130	74	162	265	218	24	238	260	109	130	74	162	13251.7400005801	13014.8732061455	1649.94046390099	11921.0917268892	12359.172004412	5556.16474562272	7200.45428475488	4753.55113771219	7809.89160039854
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium hwasookii	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38434467273983	1.34485902414317	1.01576470176544	6.07753847916861	5.67700416306416	3.71898577350918	2.99547418705713	2.607006862391	4.69566168802145
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium mortiferum	negative	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	1	0	2	3	0	0	2	1	2	2	1	2	3	0	0	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	negative	749000	749000	749000	6005.76905076716	5949.55350358001	875.82545354116	11176.7161834838	10521.7049171397	5078.39783767941	6345.9074576909	4470.07891711195	7099.28705523668	2465	2443	342	4827	4482	2287	2013	1381	2125	5985	5938	871	11123	10482	5042	6333	4454	7079	5965	5929	867	11083	10452	5028	6313	4441	7061	6380.50501151641	6312.43204457201	951.09434908637	11561.841674565	10903.1874072968	5135.91935321618	6953.49407955529	4779.6212063361	7881.66814334401
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium perfoetens	negative	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	1	1	3	1	4	4	0	0	3	1	1	3	1	4	4	0	0	3	1	1	3	1	4	0	0	0	0	0	0	0	0	0
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium periodonticum	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.39964807456179	2.01728853621476	2.03152940353087	11.8174359317167	7.68065269120445	3.71898577350918	3.66113511751427	3.58463443578763	6.37268371945769
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium simiae	negative	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	4	0	0	0	0	2	0	1	0	4	0	0	0	0	2	0	1	0	4	0	0	0	0	2.70747573819187	1.34485902414317	0.338588233921812	3.0387692395843	4.00729705628058	0.676179231547124	1.99698279137142	1.62937928899438	1.67702203143623
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium ulcerans	negative	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	2	3	0	1	2	1	0	1	0	2	3	1	2	2	1	0	1	0	2	3	0	1	6.43025487820569	2.01728853621476	0.677176467843624	2.02584615972287	2.00364852814029	2.36662731041493	9.9849139568571	0.65175171559775	2.01242643772348
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium varium	negative	0	0	0	18.0149126805642	0	0	0	0	0	20.0278789898504	0	0	8	2	0	1	3	4	7	1	5	15	4	1	3	5	7	18	1	7	8	2	0	1	3	4	7	1	5	8.46086168184959	2.01728853621476	0.677176467843624	1.68820513310239	2.67153137085372	4.05707538928275	9.9849139568571	0.325875857798875	3.01863965658522
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus speluncae	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella excrementihominis	negative	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	1	3	1	1	3	4	0	0	5	1	3	1	1	3	4	0	0	5	1	3	1	1	3	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella secunda	negative	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	2	2	0	3	1	2	4	1	0	2	2	0	3	1	2	4	1	0	2	2	0	3	1	2	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella massiliensis	negative	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	1	0	0	2	0	0	0	2	1	1	0	0	2	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella stercoricanis	negative	0	0	0	0	0	0	0	0	0	0	0	0	5	5	1	3	4	1	6	0	5	5	5	1	3	4	1	6	0	5	5	5	1	3	4	1	6	0	5	1.69217233636992	2.35350329225055	0.338588233921812	1.01292307986143	2.00364852814029	0.676179231547124	1.99698279137142	0	1.67702203143623
Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinivibrio	Succinivibrio dextrinosolvens	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	3	0	1	0	2	0	0	1	1	3	0	1	0	2	0	0	1	1	3	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alginatibacterium	Alginatibacterium sediminis	negative	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	3	0	0	0	1	0	0	1	1	3	0	0	0	1	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Atlantibacter	Atlantibacter hermannii	negative	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	4.0612136072878	3.69836231639372	0.338588233921812	12.8303590115782	11.3540083261283	5.40943385237699	3.99396558274284	1.95525514679325	2.34783084401073
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	5	0	10	11	8	2	5	3	0	0	0	1	0	0	0	0	0	2.36904127091788	1.68107378017896	0	4.72697437268669	4.00729705628058	3.38089615773562	0.66566093045714	1.62937928899438	1.00621321886174
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter koseri	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	2	6	12	2	4	2	2	0	0	0	0	0	0	0	0	0	3.04591020546585	0.336214756035793	0.677176467843624	2.36348718634335	4.67517989899401	0.676179231547124	1.66415232614285	1.3035034311955	0.670808812574493
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter sedlakii	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	2	1	1	0	0	0	1	0	5	2	1	1	0	0	0	1	0	5	2	1	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter	Cronobacter sakazakii	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35373786909593	1.34485902414317	0.677176467843624	6.41517950578908	11.3540083261283	3.71898577350918	0.99849139568571	1.3035034311955	2.68323525029797
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	16	21	7	65	82	34	25	10	14	0	1	0	2	1	0	0	0	0	7.78399274730162	9.75022792503799	3.04729410529631	29.0371282893611	37.7353806133088	15.8902119413574	10.6505748873142	4.23638615138538	5.70187490688319
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei	negative	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	5	6	3	1	1	1	4	1	1	5	6	3	1	1	1	4	1	1	5	6	3	1	1	1	9.81459955094552	16.8107378017896	5.417411742749	44.5686155139031	59.775514422852	24.3424523356965	15.9758623309714	8.14689644497188	13.4161762514899
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter oligotrophica	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01530340182195	0	0.677176467843624	2.36348718634335	4.67517989899401	2.02853769464137	0.66566093045714	1.3035034311955	1.34161762514899
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp. CRENT-193	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.676868934547967	1.34485902414317	0.338588233921812	3.0387692395843	6.34488700577759	2.7047169261885	2.32981325659999	0.325875857798875	0.670808812574493
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp. EA-1	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	2	0	0	0	2	1	1	1	0	2	0	0	0	2	1	1	1	0	2	2.0306068036439	0.672429512071585	0	3.71405129282526	3.67335563492387	2.36662731041493	1.66415232614285	0.977627573396626	1.00621321886174
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp. LU1	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0306068036439	0.672429512071585	0.677176467843624	3.0387692395843	4.3412384776373	1.69044807886781	2.32981325659999	0.325875857798875	1.00621321886174
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp. R4-368	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01530340182195	0.336214756035793	0.338588233921812	1.68820513310239	4.3412384776373	1.01426884732069	1.33132186091428	0	1.00621321886174
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia albertii	negative	0	0	0	0	0	0	0	10.6977922105782	0	0	0	0	11	15	3	71	89	38	11	8	14	11	15	3	72	90	38	12	9	14	11	15	3	72	90	38	12	9	14	138.081262647785	133.141043390174	18.6223528656997	452.776616698061	497.572717821506	216.715443710853	101.846122359942	65.175171559775	130.136909639452
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	negative	1212000	1212000	1212000	18741.091371247	19311.8845154724	2678.48649130461	60867.5399439577	66254.1023185426	28741.1062886854	14473.5754197102	10164.2071602331	17479.5339801152	3273	3430	441	11048	11666	5285	2478	1741	3025	18272	18763	2595	59446	64622	28084	14041	9899	17033	8356	8739	1172	27510	29921	12868	6419	4528	7957	17272.0030373277	17601.5149079858	2443.59128421372	55475.4335968244	60153.5361118278	26121.479893897	13008.6787334587	8881.74650430834	15931.3738942379
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia fergusonii	negative	0	0	0	12.6682322999478	11.0389568621455	0	49.9872914287759	35.1332824495344	36.9060694367112	16.3435851802934	0	13.8566030591018	22	26	3	51	54	36	15	8	23	22	26	3	51	56	36	15	8	24	22	26	3	51	54	36	15	8	23	605.120827485882	609.893567448928	91.0802349249675	1992.08205706082	2124.20138125007	972.345734964765	458.307550619741	338.259140395232	574.547747970054
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia sp. E4742	negative	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	3	1	1	0	0	1	1	0	1	3	1	1	0	0	1	1	0	1	3	1	1	0	0	53.1342113620154	60.8548708424785	10.1576470176544	184.352000534781	202.702442763526	84.5224039433905	37.2770121055999	32.9134616376864	54.6709182248212
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Izhakiella	Izhakiella australiensis	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	1	2	0	0	1	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella aerogenes	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	5	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	1	0	2	0	0	5	5	1	0	2	0	0	0	0	1	4	1	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera	Kluyvera ascorbata	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella bongori	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	2	0	0	0	1	2	0	0	1	2	0	0	0	1	2	0	0	1	2	19.967633569165	16.8107378017896	2.37011763745269	66.5152822442342	72.4652884344072	29.7518861880735	10.3177444220857	9.1245240183685	15.7640070955006
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	negative	900	900	900	114.847506033771	88.4341805701657	0	97.8747262269147	119.734033805011	76.6925659862018	104.755909021632	29.5662822098961	67.1115481686548	33	36	3	66	64	29	35	10	26	119	98	4	123	155	88	111	31	74	113	93	3	122	149	86	108	30	71	271.086008286461	243.419483369914	30.4729410529631	729.979899553474	724.652884344072	348.908483478316	226.657546820656	103.954398637841	213.317202398689
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella sp. SSDFZ54	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69217233636992	1.34485902414317	0.338588233921812	1.68820513310239	2.67153137085372	0.338089615773562	0.99849139568571	0.65175171559775	1.67702203143623
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella sp. SSDFZ69	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01530340182195	2.01728853621476	0	2.36348718634335	3.33941421356715	1.35235846309425	0.66566093045714	0.65175171559775	1.67702203143623
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella boydii	negative	0	0	0	22.1123168822509	17.7950037496929	0	56.6758213807396	36.7259799131764	28.4685069289607	12.4480921162047	0	14.414101411097	126	117	10	427	393	159	94	65	122	151	143	13	512	504	212	125	78	146	126	118	10	427	393	159	94	65	122	1858.00522533417	1786.6452135742	260.035763651952	5771.29806802383	6249.04581784821	2778.08237281136	1369.26453395034	930.701449873588	1651.19589215212
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella dysenteriae	negative	0	0	0	0	12.6083365303387	0	76.662038386477	71.175100887356	34.4069329283535	0	0	15.6171426076532	177	216	27	622	694	341	146	86	162	179	217	28	630	698	343	148	86	162	178	216	28	623	694	342	146	86	162	2314.55332168677	2349.13250042208	339.265410389656	7457.81499599312	8072.69991987724	3655.42492574375	1801.61130828225	1212.25819101182	2112.04154639079
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella flexneri	negative	0	0	0	12.5658899091608	13.8960230289895	0	58.5560149987654	55.1713547020378	40.231505046908	0	0	13.9056643079754	94	97	10	278	256	132	78	41	75	95	99	10	283	261	136	79	41	78	95	97	10	279	259	134	78	41	76	1134.77076876967	1152.88039844673	165.231058153844	3766.72329297805	3865.37195220398	1738.11871469188	884.996207042768	597.982199060936	1053.16983574195
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella sonnei	negative	0	0	0	44.4663871107526	16.7690303437365	0	75.46414417211	94.9537296183443	34.8045566682891	19.920322934262	11.6300243126957	23.7238323894234	49	54	5	75	97	50	39	23	51	50	55	5	75	101	50	39	23	51	49	54	5	75	98	50	39	23	51	861.654153679562	844.571467161911	119.5216465744	2672.42872570108	2886.58964620745	1283.38818147644	628.051087886312	439.932408028482	758.349362615465
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella sp. PAMC 28760	negative	0	0	0	0	0	0	0	0	0	0	0	0	5	3	1	7	4	4	2	0	0	5	3	1	7	4	4	2	0	0	5	3	1	7	4	4	2	0	0	254.164284922762	245.100557150093	37.5832939653212	749.900720124082	781.422925974714	343.837139241713	178.397129362514	112.427170940612	212.981797992402
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	unassigned	Enterobacteriaceae bacterium ENNIH1	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35373786909593	0.672429512071585	0	8.10338463889147	9.01641837663131	5.07134423660343	0.99849139568571	0.977627573396626	1.00621321886174
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	unassigned	Enterobacteriaceae bacterium strain FGI 57	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69217233636992	1.68107378017896	0.677176467843624	1.35056410648191	4.3412384776373	4.05707538928275	2.66264372182856	1.3035034311955	1.67702203143623
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea allii	negative	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	3	1	0	0	0	1	1	0	1	3	1	0	0	0	1	1	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	unassigned	Phytobacter	Phytobacter ursingii	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35373786909593	1.00864426810738	0	4.05169231944574	5.00912132035073	1.35235846309425	0	0.325875857798875	1.00621321886174
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia enterocolitica	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	1	0	2	1	1	0	0	0	0	1	0	2	0	1	0	0	0	1.01530340182195	1.34485902414317	0.338588233921812	3.71405129282526	3.33941421356715	1.01426884732069	1.33132186091428	0.65175171559775	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	negative	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	2	1	0	3	7	3	0	3	4	3	7	2	9	4	0	0	1	3	2	2	1	3	6.76868934547967	5.04322134053689	0	4.72697437268669	1.33576568542686	1.35235846309425	8.32076163071425	1.62937928899438	8.72051456346841
Bacteria	Thermotogae	Thermotogae	Petrotogales	Petrotogaceae	Geotoga	Geotoga subterranea	negative	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	1	0	0	0	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia glycaniphila	negative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.644502503713	22.8626034104339	4.74023527490537	4.38933334606622	4.00729705628058	3.04280654196206	10.9834053525428	9.77627573396625	14.4223894703516
Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila	negative	97000	97000	97000	3309.80185825201	3298.27665788922	433.914298612987	899.236430696004	978.619173178598	436.736374811766	1642.05570609597	1055.34233458223	1773.38167501259	1913	1887	251	566	606	262	963	572	1026	3306	3297	433	894	973	436	1642	1052	1768	3266	3250	422	886	964	428	1618	1030	1737	2536.22789775123	2531.36089819348	332.832233945141	617.545437688854	674.561671140565	302.252116501565	1217.16101134088	810.127382488004	1330.21387533522
