feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lacrimispora.Lacrimispora.aerotolerans	source	Homo_sapiens	-0.802356756142758	0.181321389958121	27	26	0.000179219346900663	0.0003221920843158
Bacteria.Firmicutes.Tissierellia.Tissierellales.Gottschalkiaceae.Gottschalkia.Gottschalkia.purinilytica	source	Homo_sapiens	-1.90371364214889	0.434197031965425	27	7	0.000198717550753698	0.000356672526993817
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Oribacterium.Oribacterium.sinus	source	Canis_lupus	-1.87123206850335	0.429927947583378	27	6	0.000215570190672085	0.000385684686186482
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Oribacterium.Oribacterium.sinus	source	Homo_sapiens	-1.87123206850335	0.429927947583378	27	6	0.000215570190672087	0.000385684686186482
Bacteria.Actinobacteria.Actinobacteria.Propionibacteriales.Propionibacteriaceae.Raineyella.Raineyella.antarctica	source	Canis_lupus	1.12628778347586	0.258887954026111	27	6	0.000216640568008581	0.00038698155688933
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Oribacterium.Oribacterium.parvum	source	Canis_lupus	-1.86548192647013	0.431074038378556	27	6	0.000229662534782911	0.000408938058754947
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Oribacterium.Oribacterium.parvum	source	Homo_sapiens	-1.86548192647013	0.431074038378556	27	6	0.000229662534782912	0.000408938058754947
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.moniliforme	source	Canis_lupus	1.17850250097517	0.27316526243585	27	6	0.00023754259322051	0.000422297943503129
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnoclostridium.Lachnoclostridium.phocaeense	source	Canis_lupus	-1.13390124881274	0.263893805365509	27	15	0.000248305793323827	0.000440732945360834
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Aurantimonadaceae.Martelella.Martelella.lutilitoris	source	Homo_sapiens	1.20983496624783	0.281811099395379	27	6	0.000250675526507935	0.000444235110267226
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Collinsella.Collinsella.phocaeensis	source	Canis_lupus	1.32605890658911	0.309503009116568	27	6	0.00025620814630478	0.000453322470555061
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Hungateiclostridium.Hungateiclostridium.saccincola	source	Homo_sapiens	-1.24678283791866	0.291694746881407	27	7	0.000262937668005069	0.00046449556493009
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnoclostridium..Clostridium..fimetarium	source	Canis_lupus	-0.635487494064418	0.148874422054572	27	20	0.000266744083158029	0.000470477752971641
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Romboutsia.Romboutsia.timonensis	source	Canis_lupus	1.04301155310587	0.244454585423512	27	24	0.000268052169307607	0.000472041556013396
Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus.gordonii	source	Canis_lupus	1.58339287887834	0.37189518753733	27	10	0.000274289371247764	0.000482267026369696
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.stercoris	source	Homo_sapiens	-0.407923496830611	0.0961616404386611	27	27	0.000285353014522983	0.000500933191639093
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.fragilis	source	Homo_sapiens	-0.971385535663907	0.230260841923491	27	27	0.000302841344000131	0.000530801729702889
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Longibaculum.Longibaculum.muris	source	Homo_sapiens	-1.6410505091055	0.390485214501264	27	16	0.000315422634275766	0.000551989609982591
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio.Desulfovibrio.vulgaris	source	Canis_lupus	-2.02151707450768	0.495619887863037	27	13	0.000431731058400218	0.000754350679264031
Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus.sp..LPB0220	source	Canis_lupus	-1.13350243690304	0.281028501135222	27	7	0.00048423720835357	0.0008447751921433
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Barnesiellaceae.Coprobacter.Coprobacter.fastidiosus	source	Canis_lupus	-1.12888676385371	0.28286373114681	27	15	0.00053913424138995	0.000939082971005823
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Anaerotruncus.Anaerotruncus.colihominis	source	Homo_sapiens	0.412539212387743	0.103969215567634	27	27	0.000571409951300762	0.000993756437044803
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Enterorhabdus.Enterorhabdus.caecimuris	source	Canis_lupus	1.18526989091757	0.30003158325379	27	6	0.000597084414785519	0.00103679774350354
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Mageeibacillus.Mageeibacillus.indolicus	source	Canis_lupus	1.34672308925956	0.341337406187355	27	10	0.000604745512742703	0.00104847519237125
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.hominis	source	Homo_sapiens	-0.430008044318604	0.109969210386206	27	27	0.000660829479053397	0.00114393974735673
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Aestuariispira.Aestuariispira.insulae	source	Canis_lupus	-1.17086909661388	0.29997552466102	27	15	0.00067266236454774	0.00116262630909486
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Hungateiclostridium.Hungateiclostridium.saccincola	source	Canis_lupus	-1.13567172680755	0.291694746881407	27	7	0.000689577495276304	0.0011900258778266
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Enterocloster.Enterocloster.bolteae	source	Homo_sapiens	0.261670175153585	0.0673540780052755	27	27	0.000704255049168698	0.00121348562318299
Bacteria.Proteobacteria.Gammaproteobacteria.Aeromonadales.Succinivibrionaceae.Anaerobiospirillum.Anaerobiospirillum.succiniciproducens	source	Canis_lupus	1.88029614740795	0.49177910996396	27	6	0.0008221545533495	0.0014144594466228
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.equicursoris	source	Canis_lupus	0.712116548580392	0.187317644409031	27	5	0.0008684333355881	0.00149178732493661
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Olegusella.Olegusella.massiliensis	source	Canis_lupus	-0.730433862909593	0.192358722146293	27	5	0.0008780868585035	0.00150375731119865
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Olegusella.Olegusella.massiliensis	source	Homo_sapiens	-0.730433862909593	0.192358722146293	27	5	0.000878086858503496	0.00150375731119865
Bacteria.Synergistetes.Synergistia.Synergistales.Synergistaceae.Jonquetella.Jonquetella.anthropi	source	Canis_lupus	-0.79017326154906	0.211137854109593	27	5	0.00100740762912403	0.0017199642448459
Bacteria.Synergistetes.Synergistia.Synergistales.Synergistaceae.Jonquetella.Jonquetella.anthropi	source	Homo_sapiens	-0.79017326154906	0.211137854109593	27	5	0.00100740762912403	0.0017199642448459
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae.Gellertiella.Gellertiella.hungarica	source	Homo_sapiens	1.33233019187686	0.357844152213783	27	8	0.00105711279555314	0.00180207965147568
Bacteria.Proteobacteria.Alphaproteobacteria.Caulobacterales.Caulobacteraceae.Brevundimonas.Brevundimonas.abyssalis	source	Canis_lupus	-0.809991593836673	0.218013626246324	27	5	0.00107818216081919	0.00183241884691576
Bacteria.Proteobacteria.Alphaproteobacteria.Caulobacterales.Caulobacteraceae.Brevundimonas.Brevundimonas.abyssalis	source	Homo_sapiens	-0.809991593836674	0.218013626246324	27	5	0.00107818216081917	0.00183241884691576
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Dehalobacter.Dehalobacter.sp..CF	source	Canis_lupus	-0.782023142940707	0.210687798974669	27	5	0.00108783307940274	0.00184322700292143
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Dehalobacter.Dehalobacter.sp..CF	source	Homo_sapiens	-0.782023142940707	0.210687798974669	27	5	0.00108783307940274	0.00184322700292143
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.jeddahense	source	Homo_sapiens	0.683292888653018	0.185562828686533	27	18	0.00117104438502265	0.00198068279165129
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Pseudobutyrivibrio.Pseudobutyrivibrio.ruminis	source	Canis_lupus	-0.732789520118586	0.199064088581745	27	5	0.00117426194076469	0.00198068279165129
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Pseudobutyrivibrio.Pseudobutyrivibrio.ruminis	source	Homo_sapiens	-0.732789520118586	0.199064088581745	27	5	0.00117426194076469	0.00198068279165129
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfobacterales.Desulfobacteraceae.Desulfosalsimonas.Desulfosalsimonas.propionicica	source	Canis_lupus	-1.02937918300263	0.281309795673394	27	5	0.0012403586749083	0.00208588846230826
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfobacterales.Desulfobacteraceae.Desulfosalsimonas.Desulfosalsimonas.propionicica	source	Homo_sapiens	-1.02937918300263	0.281309795673394	27	5	0.00124035867490829	0.00208588846230826
Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium.Bifidobacterium.animalis	source	Canis_lupus	0.755476398593934	0.206828177479279	27	5	0.00126082500648787	0.00211712744717603
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.saerimneri	source	Canis_lupus	0.975820510297773	0.267435429541241	27	5	0.00127304797924375	0.00213445170172605
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Ruminiclostridium.Ruminiclostridium.hungatei	source	Homo_sapiens	-0.95126068620584	0.260946854646513	27	14	0.00128385031935848	0.0021493458261308
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Odoribacteraceae.Butyricimonas.Butyricimonas.faecalis	source	Homo_sapiens	-0.777412394983827	0.213555285129028	27	18	0.00130023238641674	0.0021735227952041
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.missing..Clostridium..leptum	source	Homo_sapiens	-0.323299816004052	0.0894310294762141	27	27	0.00138467437288826	0.00231122995176579
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Caloramator.Caloramator.fervidus	source	Canis_lupus	-0.780512814475314	0.217469335259696	27	5	0.00147721244484019	0.00245836246392424
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Caloramator.Caloramator.fervidus	source	Homo_sapiens	-0.780512814475314	0.217469335259696	27	5	0.00147721244484019	0.00245836246392424
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.faecichinchillae	source	Canis_lupus	-0.906750708530305	0.255036548584962	27	5	0.00160616603269239	0.00266504586165256
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.faecichinchillae	source	Homo_sapiens	-0.906750708530305	0.255036548584962	27	5	0.00160616603269239	0.00266504586165256
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Azospirillum.Azospirillum.brasilense	source	Canis_lupus	-1.06081018707522	0.29849776651547	27	5	0.0016123395320525	0.0026673859319037
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Azospirillum.Azospirillum.brasilense	source	Homo_sapiens	-1.06081018707521	0.29849776651547	27	5	0.00161233953205251	0.0026673859319037
Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus.sp..LPB0220	source	Homo_sapiens	-0.992164199311102	0.281028501135222	27	7	0.0017084687304284	0.0028222492302062
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerotignum.Anaerotignum.faecicola	source	Homo_sapiens	-0.273230321186883	0.0777745351259016	27	27	0.0017835639148003	0.00294196109657781
Bacteria.Synergistetes.Synergistia.Synergistales.Synergistaceae.Aminiphilus.Aminiphilus.circumscriptus	source	Canis_lupus	-0.859036877726696	0.245914802751101	27	5	0.00187347237803296	0.00308118805197785
Bacteria.Synergistetes.Synergistia.Synergistales.Synergistaceae.Aminiphilus.Aminiphilus.circumscriptus	source	Homo_sapiens	-0.859036877726695	0.245914802751101	27	5	0.00187347237803296	0.00308118805197785
Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus.parasanguinis	source	Canis_lupus	-0.848007512575287	0.243872560887001	27	5	0.00194890783777205	0.00319119412032852
Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus.parasanguinis	source	Homo_sapiens	-0.848007512575287	0.243872560887001	27	5	0.00194890783777206	0.00319119412032852
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio.Desulfovibrio.fairfieldensis	source	Canis_lupus	-1.5972234566145	0.459234826198748	27	9	0.00194528345733118	0.00319119412032852
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis.Aminipila.Aminipila.sp..JN.18	source	Homo_sapiens	-0.864030871522289	0.250728864744345	27	14	0.00210479005010148	0.00344140854907103
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.sp..SY8519	source	Homo_sapiens	1.12158558691587	0.32573939298195	27	22	0.00211977330479703	0.00346085437517882
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Harryflintia.Harryflintia.acetispora	source	Homo_sapiens	-0.34757942427477	0.101014110104976	27	27	0.00213182093495355	0.00347545771055019
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Holdemania.Holdemania.filiformis	source	Homo_sapiens	0.972224862812115	0.283087922957668	27	16	0.00216647007658501	0.00352681175258026
Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus.urinalis	source	Canis_lupus	1.28881320240452	0.375767183432621	27	5	0.00219082304090511	0.00356127983427247
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Enorma.Enorma.massiliensis	source	Homo_sapiens	-1.58573263710228	0.463109894746373	27	8	0.00222191240518996	0.0036065824548011
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.xylanisolvens	source	Canis_lupus	0.671010999021066	0.19839779298785	27	27	0.00246327027508067	0.00399256542415391
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Azospirillum.Azospirillum.halopraeferens	source	Homo_sapiens	1.20256931089208	0.357941418414841	27	11	0.00260283936006836	0.00421268798161353
Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales.Pseudomonadaceae.Pseudomonas.Pseudomonas.aeruginosa	source	Homo_sapiens	1.27371822751387	0.379844129500482	27	11	0.00264408829753444	0.00427327401621727
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Agathobaculum.Agathobaculum.butyriciproducens	source	Homo_sapiens	0.190943333877732	0.0576057430136664	27	27	0.00290600947444751	0.00468981356106803
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Faecalitalea.Faecalitalea.cylindroides	source	Homo_sapiens	-1.39834062825217	0.422037930312329	27	10	0.00291562608464446	0.00469856289899538
Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae.Staphylococcus.Staphylococcus.agnetis	source	Canis_lupus	-1.20849547765283	0.365335500166458	27	5	0.00295433080799206	0.00474727475602744
Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae.Staphylococcus.Staphylococcus.agnetis	source	Homo_sapiens	-1.20849547765283	0.365335500166458	27	5	0.00295433080799207	0.00474727475602744
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes.Alistipes.shahii	source	Homo_sapiens	-0.758522467842489	0.238724192998475	27	18	0.00405645188401469	0.00650891992850495
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Harryflintia.Harryflintia.acetispora	source	Canis_lupus	-0.318000680442669	0.101014110104976	27	27	0.00435384684027302	0.00697612083133875
Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus.equinus	source	Homo_sapiens	0.985463303047446	0.319010913075902	27	25	0.00501671898013813	0.00802675036822101
Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae.Paenibacillus.Paenibacillus.polymyxa	source	Canis_lupus	-0.480971222574499	0.156100171817382	27	4	0.00511320584295556	0.00815782128790631
Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae.Paenibacillus.Paenibacillus.polymyxa	source	Homo_sapiens	-0.480971222574499	0.156100171817382	27	4	0.00511320584295556	0.00815782128790631
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.sp..SY8519	source	Canis_lupus	-0.996550616033814	0.32573939298195	27	22	0.00538726156080012	0.00858283491905567
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.curvatus	source	Canis_lupus	-0.573075990848697	0.188304275926118	27	4	0.00559708613950825	0.00889182478900601
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.curvatus	source	Homo_sapiens	-0.573075990848697	0.188304275926118	27	4	0.00559708613950823	0.00889182478900601
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.unassigned.Hungateiclostridiaceae.bacterium.KB18	source	Canis_lupus	-0.922358161175056	0.303905243737144	27	14	0.00570944287714475	0.00905747311954974
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ethanoligenens.Ethanoligenens.harbinense	source	Canis_lupus	-0.606269839746059	0.199973063239459	27	4	0.00575400833074938	0.00907598781123166
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ethanoligenens.Ethanoligenens.harbinense	source	Homo_sapiens	-0.606269839746059	0.199973063239459	27	4	0.00575400833074938	0.00907598781123166
Bacteria.Proteobacteria.Deltaproteobacteria.Bradymonadales.unassigned.unassigned.Bradymonadales.bacterium.V1718	source	Canis_lupus	-0.566715231721471	0.186996936362086	27	4	0.0057697351085687	0.00907598781123166
Bacteria.Proteobacteria.Deltaproteobacteria.Bradymonadales.unassigned.unassigned.Bradymonadales.bacterium.V1718	source	Homo_sapiens	-0.566715231721471	0.186996936362086	27	4	0.00576973510856868	0.00907598781123166
Bacteria.Tenericutes.Mollicutes.Mycoplasmatales.Mycoplasmataceae.Mycoplasma.Mycoplasma.capricolum	source	Canis_lupus	-0.51774995139084	0.170778453485657	27	4	0.00575472399099893	0.00907598781123166
Bacteria.Tenericutes.Mollicutes.Mycoplasmatales.Mycoplasmataceae.Mycoplasma.Mycoplasma.capricolum	source	Homo_sapiens	-0.517749951390839	0.170778453485657	27	4	0.00575472399099895	0.00907598781123166
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.clarus	source	Canis_lupus	0.554855790652123	0.184518380360063	27	4	0.00610263177051149	0.00958618174329995
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Acetanaerobacterium.Acetanaerobacterium.elongatum	source	Canis_lupus	-0.535061710046899	0.178168474018097	27	4	0.00615986306670905	0.00964901627232746
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Acetanaerobacterium.Acetanaerobacterium.elongatum	source	Homo_sapiens	-0.535061710046899	0.178168474018097	27	4	0.00615986306670903	0.00964901627232746
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Agathobaculum.Agathobaculum.desmolans	source	Homo_sapiens	0.902055957897502	0.303111116807962	27	22	0.00656956431140165	0.0102764134480026
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylocystaceae.Terasakiella.Terasakiella.pusilla	source	Homo_sapiens	0.741039044823551	0.253817703961471	27	4	0.0075064067001884	0.011725488848272
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.animalis	source	Homo_sapiens	0.876905078912768	0.306025161201679	27	26	0.00852338626047707	0.0132955328854238
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Bulleidia.Bulleidia.extructa	source	Canis_lupus	0.646288325386217	0.22892932347625	27	4	0.00940996721373753	0.0146580852286315
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Tidjanibacter.Tidjanibacter.massiliensis	source	Canis_lupus	-0.959668355183518	0.342283208608231	27	4	0.00984360217820499	0.015291032509833
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Tidjanibacter.Tidjanibacter.massiliensis	source	Homo_sapiens	-0.959668355183518	0.342283208608231	27	4	0.00984360217820495	0.015291032509833
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Youngiibacter.Youngiibacter.fragilis	source	Homo_sapiens	-0.70200173020556	0.251092353369428	27	5	0.0100267001873733	0.0155538839471719
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Longicatena.Longicatena.caecimuris	source	Canis_lupus	-0.680232723867537	0.244551950070262	27	4	0.0103634842939984	0.0160319094050804
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Longicatena.Longicatena.caecimuris	source	Homo_sapiens	-0.680232723867537	0.244551950070262	27	4	0.0103634842939984	0.0160319094050804
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Anaerofilum.Anaerofilum.pentosovorans	source	Homo_sapiens	-1.13561070458108	0.410709426019643	27	11	0.0107681958693221	0.016635006032608
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.aviarius	source	Canis_lupus	1.24670110735593	0.457492001355436	27	9	0.0118067485005513	0.0182142676592527
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides.Parabacteroides.merdae	source	Canis_lupus	0.508207388016551	0.192590348053991	27	18	0.0143821257540699	0.0221567824546882
Bacteria.Fusobacteria.Fusobacteriia.Fusobacteriales.Fusobacteriaceae.Fusobacterium.Fusobacterium.varium	source	Homo_sapiens	1.15453178495413	0.444090662405024	27	19	0.0157127328585077	0.0241734351669349
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Eisenbergiella.Eisenbergiella.tayi	source	Canis_lupus	-0.415750031336868	0.16223642577835	27	21	0.0170851457001242	0.0262487835173376
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lacrimispora.Lacrimispora.saccharolytica	source	Homo_sapiens	0.125722954784293	0.0492338106795025	27	27	0.0174351917547328	0.026749883240138
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Hydrogenoanaerobacterium.Hydrogenoanaerobacterium.saccharovorans	source	Canis_lupus	0.30421671555081	0.119303949171762	27	27	0.0175789803388466	0.0269335950472069
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.xylanisolvens	source	Homo_sapiens	0.505069837995533	0.19839779298785	27	27	0.0177448265855382	0.0271505543385284
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Longibaculum.Longibaculum.muris	source	Canis_lupus	0.988918618850685	0.390485214501264	27	16	0.0182775110519918	0.027927438442334
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Pseudobutyrivibrio.Pseudobutyrivibrio.xylanivorans	source	Homo_sapiens	0.6531782049652	0.259074384959496	27	18	0.0187467224663326	0.0286053530821423
Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales.Pseudomonadaceae.Pseudomonas.Pseudomonas.aeruginosa	source	Canis_lupus	0.954555988740039	0.379844129500482	27	11	0.0190921241854382	0.0290927606635248
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Adlercreutzia.Adlercreutzia.equolifaciens	source	Homo_sapiens	-0.765884632390163	0.309427538035208	27	20	0.0207689789219736	0.0316049679247424
Bacteria.Firmicutes.Negativicutes.Selenomonadales.Selenomonadaceae.Anaerovibrio.Anaerovibrio.lipolyticus	source	Canis_lupus	0.700704199302538	0.283703382145986	27	7	0.0210152246667178	0.0319362980009822
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.luti	source	Homo_sapiens	0.230910693470361	0.0938541645197575	27	27	0.0214634341714832	0.0325732334309772
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.sp..BNL1100	source	Canis_lupus	0.257106520536443	0.104544780460188	27	18	0.0215118179280281	0.0326024845458612
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnotalea.Lachnotalea.glycerini	source	Homo_sapiens	-0.908614437172837	0.369772214894478	27	8	0.0216104103935955	0.0327076481632797
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Extibacter.Extibacter.muris	source	Canis_lupus	-0.34354312955582	0.140342201800702	27	3	0.0220604677694076	0.0332988192745775
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Extibacter.Extibacter.muris	source	Homo_sapiens	-0.34354312955582	0.140342201800702	27	3	0.0220604677694075	0.0332988192745775
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lacrimispora.Lacrimispora.algidixylanolytica	source	Canis_lupus	-1.08452293987061	0.443195499458053	27	12	0.0221015484688007	0.0333159277053255
Bacteria.Proteobacteria.Gammaproteobacteria.Pasteurellales.Pasteurellaceae.Haemophilus.Haemophilus.parainfluenzae	source	Canis_lupus	-0.389613687062829	0.160592903713637	27	3	0.0231459066684032	0.0347965308303511
Bacteria.Proteobacteria.Gammaproteobacteria.Pasteurellales.Pasteurellaceae.Haemophilus.Haemophilus.parainfluenzae	source	Homo_sapiens	-0.389613687062829	0.160592903713637	27	3	0.0231459066684032	0.0347965308303511
Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Klebsiella.Klebsiella.oxytoca	source	Canis_lupus	-0.37815468484102	0.156905925733778	27	3	0.0239748515875027	0.0359462299571661
Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Klebsiella.Klebsiella.oxytoca	source	Homo_sapiens	-0.37815468484102	0.156905925733778	27	3	0.0239748515875027	0.0359462299571661
Bacteria.Cyanobacteria.Gloeobacteria.Gloeobacterales.Gloeobacteraceae.Gloeobacter.Gloeobacter.violaceus	source	Canis_lupus	-0.423187178201889	0.175728493319357	27	3	0.0240741570570531	0.0359987395245654
Bacteria.Cyanobacteria.Gloeobacteria.Gloeobacterales.Gloeobacteraceae.Gloeobacter.Gloeobacter.violaceus	source	Homo_sapiens	-0.423187178201889	0.175728493319357	27	3	0.024074157057053	0.0359987395245654
