superkingdom	phylum	class	order	family	genus	species	Zymo_6323_WGS_kraken2_ONT_MONT	Zymo_6323_WGS_kraken2_ONT_ONT	Zymo_6323_WGS_kraken2_ONT_PB	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Butyricicoccus	Butyricicoccus pullicaecorum	0	0	0	48.1196449008063	59.4558772428766	35.7731355228999	60.5099827048548	74.8126483659153	90.1635306201655	26.3423113312236	26.6866405370554	26.8963089553112	65	105	57	121	126	159	34	55	50	67	106	58	122	130	161	37	56	52	65	105	57	121	126	159	34	55	50	78.7126100301526	116.696872920825	64.6969203018468	128.995419558061	156.213912193186	176.981318615364	41.231566210391	50.1896768873019	49.092938588591
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Caloramator	Caloramator australicus	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	1	1	7	3	0	0	2	3	1	1	1	7	3	0	0	2	3	1	1	1	7	3	0	0	2.9815382587179	2.40612109115103	1.19809111670087	1.86051085901049	2.47958590782835	4.96789666288742	1.76706712330247	0.590466786909434	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Caloramator	Caloramator boliviensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78892295523074	1.80459081836327	1.19809111670087	1.86051085901049	1.85968943087127	3.72592249716556	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Caloramator	Caloramator fervidus	0	0	0	20.3103219233348	22.7844930571428	0	15.7494424312426	26.4367542635309	22.9317160730808	0	0	0	4	8	6	3	5	8	2	2	3	6	12	9	6	7	16	2	2	3	4	8	6	3	5	8	2	2	3	5.36676886569223	7.81989354624085	6.58950114185477	4.96136229069465	4.33927533869962	9.93579332577483	1.76706712330247	1.7714003607283	2.99347186515799
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Caloramator	Caloramator sp. E03	0	0	0	0	0	0	0	0	25.3841374780622	0	0	0	0	2	0	3	7	1	1	2	0	0	2	0	3	7	1	1	2	0	0	2	0	3	7	1	1	2	0	4.17415356220507	10.2260146373919	4.79236446680347	14.2639165857471	16.1173084008843	22.9765220658543	4.71217899547326	2.95233393454717	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Caloramator	Caloramator viterbiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19261530348716	1.20306054557552	0	1.24034057267366	2.47958590782835	3.10493541430464	1.17804474886831	0.590466786909434	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Caloranaerobacter	Caloranaerobacter azorensis	0	0	0	28.9664950873242	32.0089833855933	20.0182733067827	47.2642689268321	78.7979219445471	60.6338776799832	12.9212087206767	19.0370833741895	0	3	5	5	14	26	17	4	4	5	6	6	7	18	29	24	6	5	7	3	5	5	14	26	17	4	4	5	20.8707678110253	25.8658017298736	19.7685034255643	39.0707280392203	53.3110970183096	66.4456178661192	13.5475146119856	10.6284021643698	14.96735932579
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Caloranaerobacter	Caloranaerobacter ferrireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.9076912935895	19.2489687292083	11.9809111670087	22.3261303081259	31.6147203248115	49.0579795460133	10.6024027398148	8.26653501673207	9.57910996850557
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridiisalibacter	Clostridiisalibacter paucivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78892295523074	1.20306054557552	1.7971366750513	3.72102171802098	0.619896476957089	3.72592249716556	0.589022374434157	0.590466786909434	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium aceticum	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	1	7	3	0	3	0	5	7	2	3	11	11	1	7	2	3	2	1	1	7	3	0	3	0	5.36676886569223	9.02295409181637	2.99522779175217	4.96136229069465	14.257618970013	15.5246770715232	1.17804474886831	7.67606822982264	2.39477749212639
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium acetireducens	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	1	0	1	0	2	0	1	3	0	1	0	1	0	1	0	0	2	0	1	0	1.19261530348716	0.601530272787758	1.7971366750513	0.620170286336831	4.95917181565671	3.10493541430464	0.589022374434157	1.18093357381887	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium argentinense	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	2	0	0	1	1	1	1	2	2	4	0	0	1	1	1	1	2	2	2	0	0	1	4.17415356220507	2.40612109115103	1.7971366750513	1.86051085901049	3.09948238478544	6.8308579114702	0	1.18093357381887	0.598694373031598
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium autoethanogenum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596307651743581	4.81224218230206	1.19809111670087	2.48068114534732	6.81886124652797	4.96789666288742	2.35608949773663	0	2.39477749212639
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium baratii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	2	1	2	3	2	0	1	0	0	1	0	1	1	1	0	0	1.19261530348716	1.80459081836327	3.5942733501026	3.10085143168415	4.33927533869962	12.4197416572185	2.35608949773663	1.18093357381887	1.79608311909479
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium beijerinckii	0	0	0	22.2360567665476	19.8059939407614	16.4567890151123	45.0334626710931	47.7152482060078	58.1112903099996	14.5876501566424	0	0	9	6	7	22	13	11	5	2	4	17	17	12	37	31	40	9	8	7	10	8	7	22	15	17	6	3	4	17.8892295523074	20.4520292747838	13.77804784206	34.1093657485257	45.8723392948246	59.614759954649	8.2463132420782	10.0379353774604	7.78302684941078
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	7	9	16	3	2	0	16	14	6	22	32	28	7	3	5	6	6	2	7	10	17	3	2	0	16.6966142488203	12.0306054557552	14.3770934004104	29.7681737441679	51.4514075874384	32.9123153916291	7.06826849320988	1.7714003607283	4.19086061122119
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium butyricum	0	0	0	19.6960661801517	13.726841916812	18.8448816283138	36.5932368076214	57.4541073334656	61.3680895053761	17.5099990215159	18.2430504448656	0	12	5	11	21	28	29	7	8	5	21	20	18	40	58	66	16	15	6	12	7	15	22	32	37	11	9	6	25.641229024974	37.8964071856287	21.5656401006156	50.8539634796201	75.0074737118077	99.3579332577484	22.9718726029321	18.3044703941924	8.38172122244237
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium celatum	0	0	0	0	0	0	0	0	0	0	0	0	5	4	5	10	6	7	2	2	4	5	4	5	10	7	7	2	2	4	5	4	5	10	6	7	2	2	4	2.9815382587179	3.00765136393879	2.99522779175217	6.82187314970514	4.33927533869962	4.34690958002649	1.17804474886831	1.18093357381887	2.99347186515799
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium chartatabidum	0	0	0	133.078023653209	184.244040584525	106.028027862691	219.512008915798	301.527970857156	312.47239494829	80.4376884994314	99.355648928017	91.4268279070738	133	188	105	217	314	317	81	99	83	133	189	105	217	315	319	81	99	83	133	188	105	217	314	317	81	99	83	86.4646095028192	120.907584830339	66.4940569768981	143.259336143808	210.144905688453	213.619556504159	51.8339689502058	62.5894794124	52.086410453749
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium chauvoei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	3	0	0	0	0	0	1	1	2	3	0	0	0	0	0	1	1	2	3	0	0	0	2.9815382587179	2.40612109115103	1.19809111670087	5.58153257703148	6.81886124652797	7.45184499433113	1.17804474886831	2.36186714763773	1.1973887460632
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium cylindrosporum	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0	3	1	1	0	1	3	2	1	0	3	1	1	0	0	3	0	1	0	3	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium diolis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57784591046148	5.41377245508982	2.99522779175217	9.30255429505246	9.29844715435633	14.9036899886623	1.76706712330247	1.7714003607283	1.1973887460632
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium disporicum	79500000	79500000	79500000	63.6622707559799	70.6423317543137	45.5043143613876	102.995850017265	112.524884589768	125.733114152355	35.7984789622307	26.152974016651	31.770998213899	86	95	61	126	143	173	48	34	42	86	95	61	126	145	173	48	34	42	86	95	61	126	144	173	48	34	42	57.8418422191273	60.7545575515635	40.7350979678295	83.1028183691353	100.423229267048	113.64063616355	30.6291634705762	23.0282046894679	27.5399411594535
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium felsineum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1	0	0	2	1	4	0	0	1	1	0	0	0	1	2	0	0	1	1	1.19261530348716	2.40612109115103	3.5942733501026	3.72102171802098	6.19896476957089	3.10493541430464	1.17804474886831	0.590466786909434	2.39477749212639
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium formicaceticum	0	0	0	0	0	0	0	0	0	0	0	0	6	4	1	4	6	2	2	2	1	21	15	11	15	25	21	4	6	8	6	4	1	4	6	2	2	2	1	21.4670754627689	19.2489687292083	16.1742300754617	21.0857897354522	32.2346168017686	27.9444187287417	4.1231566210391	5.3142010821849	10.1778043415372
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium grantii	0	0	0	0	0	0	14.2108897546464	12.5259228007931	0	0	0	0	9	12	7	17	24	14	6	7	5	9	12	9	18	24	15	7	7	5	9	12	7	17	24	14	6	7	5	7.15569182092297	7.81989354624085	5.99045558350434	12.4034057267366	21.076480216541	11.7987545743576	4.71217899547326	5.3142010821849	4.19086061122119
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium isatidis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.75199947266655	6.61683300066534	5.99045558350434	4.34119200435781	7.43875772348506	4.96789666288742	2.94511187217078	2.36186714763773	4.78955498425278
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium jeddahense	0	0	0	16.5824607244753	31.4111979771947	24.4566366800055	61.6946174000596	71.9459843044352	79.8103947517958	17.3097951032127	13.2660515444019	15.7632379747955	41	53	28	107	133	142	20	24	14	41	54	28	107	133	142	20	24	14	41	53	28	107	133	142	20	24	14	44.126766229025	57.145375914837	37.1408246177269	112.250821826966	136.377224930559	145.310977389457	27.6840515984054	33.0661400669283	17.3621368179163
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium ljungdahlii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	1	2	4	1	0	0	1	0	0	1	2	0	0	0	0	0	0	2.40612109115103	1.19809111670087	3.72102171802098	3.09948238478544	1.86296124858278	0.589022374434157	0	1.1973887460632
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium merdae	0	0	0	151.886140375593	160.778970900042	87.749618535306	263.963900197349	296.023278292233	330.941636418559	77.7678682325878	79.2674455137809	74.6272722486321	111	131	76	175	195	228	55	49	67	111	131	76	175	195	228	55	49	67	111	131	76	175	195	228	55	49	67	96.6018395824601	120.306054557552	79.0740137022572	182.330064183028	205.805630349753	228.523246492821	58.3132150689815	55.5038779694868	55.6785766919386
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium novyi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19261530348716	1.20306054557552	3.5942733501026	2.48068114534732	5.5790682926138	6.20987082860927	0	1.18093357381887	1.1973887460632
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium pabulibutyricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8892295523074	14.4367265469062	11.3818656086582	13.0235760130734	20.4565837395839	24.8394833144371	8.2463132420782	6.49513465600377	7.78302684941078
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium paraputrificum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.36676886569223	4.2107119095143	1.7971366750513	6.82187314970514	3.09948238478544	1.24197416572185	2.35608949773663	1.7714003607283	1.79608311909479
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium pasteurianum	0	0	0	0	0	0	0	0	0	0	0	0	4	4	6	9	16	19	4	1	3	8	9	10	16	23	27	5	4	5	4	4	6	9	16	19	4	1	3	16.1003065970767	18.0459081836327	15.5751845171113	21.7059600217891	29.7550308939403	35.3962637230728	8.83533561651235	5.90466786909434	7.78302684941078
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium perfringens	0	0	0	19.0423529064819	22.0581869610864	23.3660237579294	29.0562162101928	26.0750790702756	38.5949621002338	17.2181107144132	0	16.0444026063276	3	2	6	7	7	9	3	4	3	17	23	20	33	28	42	14	9	21	16	18	20	27	24	35	14	9	16	22.0633831145125	33.0841650033267	27.5560956841199	45.8926011889255	37.8136850943824	54.6468632917616	17.6706712330247	9.44746859055094	22.7503861752007
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium quinii	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	2	0	0	0	1	0	1	0	1	2	0	0	0	1	0	1	0	1	2	0	0	0	4.17415356220507	1.20306054557552	3.5942733501026	1.86051085901049	2.47958590782835	1.24197416572185	1.17804474886831	1.7714003607283	1.79608311909479
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium saccharobutylicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78892295523074	1.80459081836327	0.599045558350434	6.82187314970514	4.95917181565671	3.72592249716556	0	1.18093357381887	1.1973887460632
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium saccharoperbutylacetonicum	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	1	1	0	0	1	0	2	0	1	1	1	0	0	1	0	2	0	1	1	1	0	5.36676886569223	0.601530272787758	0.599045558350434	3.72102171802098	4.33927533869962	3.10493541430464	1.76706712330247	1.18093357381887	2.39477749212639
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sardiniense	0	0	0	0	14.7261457213583	0	0	16.045726098657	21.0491746357682	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	1	1	0	0	0	0	2.38523060697432	2.40612109115103	1.19809111670087	3.10085143168415	4.33927533869962	5.58888374574834	1.17804474886831	1.7714003607283	0.598694373031598
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium saudiense	0	0	0	1027.38160822585	1145.41549592232	753.509108688157	1484.02674436289	1921.45407936173	2174.66376941581	565.461542229326	469.841758865701	523.210724973435	978	1101	717	1428	1856	2102	540	450	499	978	1102	718	1428	1857	2105	540	450	499	978	1101	718	1428	1857	2103	540	450	499	588.555652270914	663.487890884897	433.708984245714	889.324190607015	1155.48703304801	1309.04077067083	319.839149317747	268.071921256883	301.143269634894
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium septicum	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	2	3	2	0	0	4	6	5	9	15	17	3	2	3	1	3	1	1	4	4	2	0	0	3.57784591046148	5.41377245508982	8.38663781690607	7.44204343604197	14.257618970013	14.9036899886623	2.94511187217078	1.7714003607283	2.39477749212639
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. AWRP	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	1	0	0	0	0	1	0	1	3	1	0	0	0	0	1	0	1	3	1	0	0	0	0	4.2107119095143	0	1.24034057267366	7.43875772348506	3.10493541430464	1.17804474886831	0	2.39477749212639
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. BNL1100	0	0	0	89.3292653555712	131.921730019936	72.7688536388171	175.731793418877	197.822189766809	303.588684734048	48.3396853339203	80.985535121297	73.9731877882858	171	236	129	312	385	462	80	133	145	172	236	129	313	387	464	80	133	145	171	236	129	313	385	462	80	133	145	2028.04232357992	2866.89328010645	1730.6426180744	2988.60060985719	3783.22819886911	4256.2454659288	1243.42623243051	1270.09405864219	1387.77355668724
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. CT4	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	3	7	3	1	0	1	3	1	0	3	7	3	1	0	1	3	1	0	3	7	3	1	0	1	8.34830712441013	7.21836327345309	0	6.20170286336831	13.6377224930559	10.5567804086358	0.589022374434157	0	0.598694373031598
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. JN-1	0	0	0	0	0	0	0	0	0	0	0	0	2	5	3	7	11	17	2	3	3	2	5	3	7	11	17	2	3	3	2	5	3	7	11	17	2	3	3	10.7335377313845	22.8581503659348	17.971366750513	44.6522606162518	56.4105794030951	54.6468632917616	8.83533561651235	15.9426032465547	12.5725818336636
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. JN-9	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	1	2	0	1	3	2	0	1	2	1	2	0	1	3	2	0	1	2	1	2	0	1	3	1.78892295523074	7.81989354624085	1.19809111670087	3.72102171802098	5.5790682926138	6.20987082860927	0	0.590466786909434	2.39477749212639
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. JN500901	0	0	0	0	0	0	0	0	0	0	0	0	4	8	4	6	9	9	3	2	1	4	8	5	9	10	9	3	3	1	4	8	4	6	9	9	3	2	1	14.9076912935895	19.850499001996	21.5656401006156	38.4505577528835	61.9896476957089	36.6382378887947	10.0133803653807	14.1712028858264	4.19086061122119
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. SY8519	0	0	0	26.184496136646	30.6285113858034	16.5967208007494	27.8139785220043	65.3886557964537	52.5106928541733	13.3092782018395	0	17.0748547252617	19	38	14	30	62	44	19	14	16	19	38	15	30	62	44	19	14	16	19	38	14	30	62	44	19	14	16	59.0344575226145	84.2142381902861	44.9284168762825	94.2658835231983	150.014947423615	157.109731963815	37.1084095893519	47.8278097396641	38.9151342470539
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. SYSU GA15002T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19261530348716	1.80459081836327	4.79236446680347	2.48068114534732	3.09948238478544	6.8308579114702	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sporogenes	663600000	663600000	663600000	173.696264755347	296.708354403461	180.802531842017	503.132651251619	674.684636819112	676.744828595903	327.672724847613	307.149428507197	229.037063103212	86	165	108	267	386	389	186	172	147	680	923	528	1557	2077	2129	1076	1061	816	86	165	108	267	386	391	186	173	147	405.489203185635	555.212441783101	316.296054809029	968.085816971793	1289.38467207074	1323.9444606595	634.377097265587	627.075727697819	488.534608393784
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium subterminale	0	0	0	0	0	0	0	0	0	0	0	0	7	12	7	32	35	36	9	7	6	14	14	10	34	41	44	11	9	8	7	12	7	32	35	36	9	7	6	28.6227672836919	33.0841650033267	12.5799567253591	50.8539634796201	62.6095441726659	76.381411191894	11.7804474886831	15.3521364596453	11.973887460632
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sulfidigenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.601530272787758	1.19809111670087	4.96136229069465	2.47958590782835	1.86296124858278	0.589022374434157	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium tarantellae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	1	0	2	0	0	0	0	0	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium tertium	0	0	0	0	12.7186964283767	0	20.8362034502155	25.9954659247001	20.9080728039358	0	0	0	11	18	7	31	40	31	7	8	4	16	21	10	32	42	32	9	9	6	11	18	7	31	40	31	7	8	4	15.5039989453331	16.8428476380572	10.7828200503078	25.4269817398101	40.9131674791678	27.9444187287417	7.65729086764404	8.26653501673207	4.78955498425278
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium tetani	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	2	2	3	2	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium thermobutyricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38523060697432	1.20306054557552	1.19809111670087	1.24034057267366	1.23979295391418	1.24197416572185	0	1.18093357381887	1.79608311909479
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium thiosulfatireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38523060697432	1.80459081836327	1.19809111670087	0	3.71937886174253	1.24197416572185	1.17804474886831	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Crassaminicella	Crassaminicella sp. SY095	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	5	9	6	2	0	1	0	4	3	6	9	6	2	0	1	0	4	3	6	9	6	2	0	1	17.8892295523074	23.4596806387226	22.7637312173165	35.3497063211993	77.4870596196361	71.4135145290066	11.7804474886831	19.4854039680113	16.1647480718532
