superkingdom	phylum	class	order	family	genus	Zymo_6323_WGS_kraken2_ONT_MONT	Zymo_6323_WGS_kraken2_ONT_ONT	Zymo_6323_WGS_kraken2_ONT_PB	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	13976100000	13976100000	13976100000	22955.4371915053	30525.961727289	18781.038656078	40712.0661743563	56940.0387952173	59822.3630139776	13428.811269456	13060.1311306894	13916.5922359499	17651	23548	14262	31380	43704	45992	10432	10112	10742	22833	30363	18694	40631	56730	59675	13402	12982	13846	22762	30286	18635	40468	56500	59487	13354	12949	13797	16992.9791517368	22774.5376580173	14102.7305346859	31508.9917379154	44100.6751636812	46343.6450068281	9858.46748090449	9541.94327645645	10374.1760958915
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruthenibacterium	612400000	612400000	612400000	188.019186903719	232.955841935432	181.379946051079	344.164808233235	425.691952290922	439.385805495431	134.91173079024	116.447570293401	124.546477995398	185	230	182	337	431	427	124	105	117	186	230	183	337	431	430	124	105	117	186	230	183	337	431	429	124	105	117	124.031991562665	149.781037924152	118.011974995035	226.362154512943	285.152379400261	294.347877276079	79.5180205486112	66.1322801338566	76.034185375013
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	0	0	0	820.695707451164	1140.82098995627	653.304123106816	1454.85497306935	1938.41009597882	1956.96535591303	500.562827040435	508.501524248322	498.167761519313	1743	2264	1337	2690	3568	3672	1036	996	981	2096	2720	1626	3301	4408	4540	1222	1177	1176	1743	2264	1337	2690	3568	3672	1037	996	981	1258.8054528307	1646.98988689288	981.23662457801	2068.88807521967	2750.4806682586	2836.04800742585	723.908498179579	699.11267570077	707.058054550317
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	213800000	213800000	213800000	1055.32921661955	1385.17496826699	926.730131157058	2381.15818289682	3729.66767269453	3031.9995089594	601.74022371663	537.724378272331	549.866375082888	436	586	359	796	1076	1194	276	235	245	497	665	408	913	1230	1354	324	275	281	437	586	359	796	1079	1194	276	235	245	323.795054896764	423.477312042582	263.580045674191	610.867732041778	818.263349583357	897.32633473404	202.62369680535	176.549569285921	180.805700655543
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Tepidibaculum	0	0	0	27.6370469482187	26.6600659025412	19.8292920348463	21.7669614429893	44.2249703106787	47.5145955527506	10.0824843639071	13.6469198431606	0	31	39	27	42	44	51	23	13	20	31	39	27	42	44	51	23	13	20	31	39	27	42	44	51	23	13	20	29.2190749354355	32.4826347305389	20.3675489839147	42.1715794709045	54.5508899722238	52.1629149603179	25.3279621006687	17.1235368203736	16.7634424448847
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unassigned	0	0	0	14532.3975098752	18732.0037544008	12331.2618755288	25387.7583789957	34170.7000342544	36644.0726510113	8308.25096019439	7767.84842604775	8095.16905787215	14777	19036	12552	25810	34693	37389	8466	7924	8326	15333	19764	13019	26764	35970	38672	8825	8260	8637	14842	19121	12600	25949	34922	37556	8506	7961	8358	556.355039076761	699.579707252162	453.477487671278	907.92929919712	1136.27024226234	1274.26549403062	326.318395436523	317.671131357275	311.919768349463
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Anaerovirgula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38523060697432	3.60918163672655	1.19809111670087	2.48068114534732	1.23979295391418	1.86296124858278	0.589022374434157	2.95233393454717	1.79608311909479
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Colidextribacter	0	0	0	469.631731781921	608.312825980186	364.153241091811	625.375368514235	815.353721550781	875.964399604051	273.754379920957	239.772040493371	231.33046500006	498	652	388	704	911	988	288	256	252	498	653	389	708	913	991	288	256	253	498	653	389	705	911	989	288	256	252	379.251666508917	494.457884231537	298.324688058516	545.749851976411	715.980430885437	772.507931078993	219.116323289506	192.492172532475	190.98350499708
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Flintibacter	0	0	0	1030.26263232493	1257.07463925186	821.054036423774	1454.52194849559	2001.35434389273	2106.43738300982	600.907338979276	586.946219111786	588.339472813808	794	935	561	1013	1451	1486	423	418	447	801	944	567	1019	1466	1503	426	427	454	798	941	566	1017	1464	1497	426	424	449	3213.50193524616	3902.12687957418	2597.46154100748	5065.55089879923	7040.78418527861	7286.66243029012	1733.49284795972	1669.24960659297	1763.75362295109
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Intestinimonas	0	0	0	1109.3802253322	1465.28242258142	848.951351032509	1623.89775114546	2157.98588220477	2293.89495016415	705.869915578543	584.394294286856	643.314947648504	121	155	92	168	226	273	50	54	64	152	204	113	230	321	357	72	74	87	121	155	92	168	226	273	50	54	64	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Levyella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	1	2	1	0	1	1	0	0	0	1	2	0	0	1	0	2.38523060697432	4.2107119095143	1.19809111670087	6.20170286336831	9.91834363131342	10.5567804086358	1.76706712330247	1.7714003607283	1.79608311909479
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Massilistercora	0	0	0	86.7340985917681	115.766854873663	62.9385170390507	178.1754327711	224.780024293316	222.48727290077	56.1863121896557	75.8010506825391	55.7701572378298	51	61	29	79	112	95	24	27	22	56	68	33	98	132	114	30	33	26	54	66	31	85	122	106	27	31	25	123.435683910921	152.78868928809	123.403385020189	264.812712265827	347.761923572927	324.155257253404	83.0521547952161	82.6653501673207	83.8172122244237
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Monoglobus	0	0	0	5372.64004349742	6816.4162399708	4452.63697724034	9485.54412548863	12772.2739167411	14644.0863656095	3207.28828896553	3037.6173318054	3327.07763628017	5686	7284	4752	10161	13799	15508	3425	3199	3549	5691	7287	4756	10164	13807	15511	3425	3200	3553	5691	7287	4756	10164	13806	15510	3425	3199	3553	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Natranaerovirga	0	0	0	34.0669046993761	32.7957541592966	19.7978186364813	38.7126027026884	54.6156370245135	38.1070879395436	15.9252187851975	24.8310187754307	16.0248052006744	33	44	30	48	60	78	20	16	28	38	49	32	50	64	81	21	19	29	33	44	30	48	60	78	20	16	28	29.2190749354355	36.0918163672655	25.1599134507182	37.8303874665467	51.4514075874384	64.5826566175364	17.6706712330247	13.580736098917	20.3556086830743
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	unassigned	0	0	0	217.935987057125	240.778404303779	166.490950738347	280.484334549193	392.904043107965	367.836284478889	93.804488944961	171.977171280615	86.8894016454967	139	211	144	254	364	388	96	98	101	157	239	162	293	414	433	106	110	116	139	211	144	254	364	389	96	98	101	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Vallitaleaceae	Petrocella	0	0	0	0	0	0	0	11.5795903282402	17.9577034136529	0	0	0	6	6	3	9	10	19	2	2	3	6	6	3	9	10	19	2	2	3	6	6	3	9	10	19	2	2	3	17.2929219005638	19.2489687292083	11.3818656086582	29.148003457831	28.5152379400261	44.7110699659868	5.30120136990741	11.2188689512792	8.98041559547397
Bacteria	Firmicutes	Clostridia	Clostridiales	Vallitaleaceae	Vallitalea	0	0	0	109.11224236931	147.118882973381	83.0634263841791	159.568624738014	198.372768129875	231.864824224113	63.7827651694797	61.4967361686006	59.4197999283945	331	423	278	467	574	624	209	197	220	332	423	280	468	574	625	210	197	220	332	423	279	468	574	624	209	197	220	223.615369403843	291.140652029275	191.694578672139	321.248208322478	405.412295929936	435.932932168371	137.831235617593	125.769425611709	144.884038273647
Bacteria	Firmicutes	Clostridia	Halanaerobiales	unassigned	Anoxybacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20306054557552	0	3.72102171802098	4.95917181565671	0.620987082860927	1.17804474886831	0	0
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Caldanaerobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.17415356220507	1.80459081836327	1.7971366750513	7.44204343604197	4.33927533869962	5.58888374574834	0	0	0.598694373031598
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Desulfothermobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78892295523074	0.601530272787758	0	2.48068114534732	1.85968943087127	3.10493541430464	0	0.590466786909434	0.598694373031598
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	4	2	3	8	7	0	1	1	0	0	1	0	0	1	0	1	0	2.9815382587179	7.21836327345309	5.3914100251539	6.20170286336831	17.9769978317556	13.6617158229404	0	1.7714003607283	2.39477749212639
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family IV. Incertae Sedis	Mahella	0	0	0	19.5346564425462	20.4237208791814	16.5499337142359	47.475526625717	47.555968720463	49.6619997568202	0	0	0	4	5	2	11	7	12	0	2	3	6	8	4	11	12	16	0	2	5	4	7	2	11	7	12	0	2	3	16.1003065970767	16.2413173652695	6.58950114185477	28.5278331714942	34.714202709597	32.9123153916291	4.1231566210391	9.44746859055094	10.7764987145688
Bacteria	Firmicutes	Clostridia	Thermosediminibacterales	Thermosediminibacteraceae	Thermovenabulum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38523060697432	2.40612109115103	1.19809111670087	4.34119200435781	4.95917181565671	3.72592249716556	0.589022374434157	1.18093357381887	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Absiella	0	0	0	0	0	0	0	15.1268178628962	0	0	0	0	3	3	3	3	3	3	2	6	0	3	3	3	3	3	3	2	6	0	3	3	3	3	3	3	2	6	0	2.9815382587179	2.40612109115103	2.99522779175217	5.58153257703148	4.95917181565671	3.72592249716556	5.30120136990741	4.72373429527547	0.598694373031598
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	0	0	0	0	0	0	0	0	0	0	0	0	6	3	4	3	7	4	2	1	3	6	4	4	3	7	4	2	1	3	6	3	4	3	7	4	2	1	3	4.17415356220507	4.2107119095143	2.39618223340173	1.86051085901049	4.33927533869962	4.34690958002649	1.17804474886831	0.590466786909434	1.79608311909479
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Amedibacillus	0	0	0	82.2427196747756	78.3329471094459	63.6315452143335	144.015264705137	151.783278072182	157.349447218019	98.3996319170412	101.735980358632	64.5072074270433	37	29	32	65	78	74	37	35	31	38	29	32	68	78	74	41	36	32	37	29	32	65	78	74	37	36	31	26.8338443284611	22.8581503659348	22.7637312173165	50.2337931932833	57.6503723570092	51.541927877457	31.2181858450103	27.1614721978339	19.7569143100427
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Breznakia	0	0	0	0	0	0	0	0	24.0126329048467	0	0	0	5	7	1	14	12	15	16	7	10	5	7	1	14	12	15	16	7	10	5	7	1	14	12	15	16	7	10	1.78892295523074	4.2107119095143	1.19809111670087	7.44204343604197	6.19896476957089	8.69381916005298	8.2463132420782	4.13326750836604	4.78955498425278
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596307651743581	1.20306054557552	1.19809111670087	1.86051085901049	5.5790682926138	3.72592249716556	0.589022374434157	2.36186714763773	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	1	0	1	0	2	0	0	2	2	1	0	1	0	2	0	0	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Dielma	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	9	9	11	2	3	2	4	2	1	9	9	11	2	3	2	4	2	1	9	9	11	2	3	2	2.38523060697432	1.20306054557552	1.19809111670087	5.58153257703148	6.19896476957089	6.8308579114702	1.76706712330247	1.7714003607283	1.1973887460632
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	92300000	92300000	92300000	39.9803387255363	61.0971265437408	30.8505565190331	115.077442301837	165.321060304203	142.910139638937	64.0938345267107	58.2340137104857	43.5807288915521	41	53	32	106	139	127	59	57	41	49	60	36	111	150	135	68	63	43	42	53	32	106	140	127	59	57	41	41.7415356220506	46.3178310046574	23.9618223340173	70.6994126423987	101.663022220963	86.3172045176689	52.42299132464	44.2850090182075	29.9347186515799
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	4	0	4	1	3	0	3	2	2	5	0	4	3	4	0	2	1	1	4	0	4	1	3	2.38523060697432	3.00765136393879	1.7971366750513	2.48068114534732	4.95917181565671	1.24197416572185	2.94511187217078	2.95233393454717	4.78955498425278
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalicoccus	0	0	0	47.9435487966782	39.3268989504587	36.5029619155817	110.929406235237	121.61786535476	83.3234788576061	74.6312625850455	61.7982323408747	68.0114213826435	70	60	51	170	185	150	106	104	80	70	60	51	170	185	150	106	104	80	70	60	51	170	185	150	106	104	80	44.7230738807686	39.0994677312043	31.1503690342225	108.529800108945	118.400227098804	96.2529978434437	64.7924611877573	63.1799461993094	48.4942442155594
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	0	0	0	0	25.5669648289859	0	15.1750112248839	23.7267883999161	22.2020247092206	22.3477381426739	13.1847757522664	0	2	5	0	7	4	8	2	6	3	2	5	0	7	4	9	2	6	3	2	5	0	7	4	8	2	6	3	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	1	0	0	0	0	1	1	1	2	1	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	165300000	165300000	165300000	0	14.0125006393933	0	25.0153469013023	25.0149691102106	30.0755212354232	13.0251435998811	22.7869791434493	15.1896446732243	11	14	10	22	25	29	13	20	16	11	14	10	22	25	29	13	20	16	11	14	10	22	25	29	13	20	16	7.75199947266655	8.42142381902861	5.99045558350434	13.6437462994103	15.4974119239272	18.0086254029669	7.65729086764404	11.8093357381887	9.57910996850557
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Longibaculum	35200000	35200000	35200000	230.249581429432	233.816222825074	170.568688793764	365.306301080074	517.9125904882	562.245213174126	277.538883668753	280.126754145689	196.977625013644	70	79	53	124	186	196	94	94	68	71	79	53	124	187	197	94	95	68	70	79	53	124	186	197	94	94	68	602.270728261016	777.778642714571	440.897530945919	1369.33599223172	1820.01605634601	1847.43657151126	909.450546126338	893.966715380883	692.689389597559
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Longicatena	0	0	0	0	0	0	14.2708040439537	27.0839713272592	19.192773206244	0	0	14.8601034619269	6	7	2	8	11	16	6	7	11	6	7	2	8	11	16	6	7	11	6	7	2	8	11	16	6	7	11	4.77046121394865	6.01530272787758	1.19809111670087	6.20170286336831	7.43875772348506	11.1777674914967	4.71217899547326	5.90466786909434	7.18433247637918
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Massilimicrobiota	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	5	3	2	4	2	0	2	0	7	5	3	2	4	2	0	2	0	7	5	3	2	4	2	0	1.80459081836327	0	4.34119200435781	3.09948238478544	2.48394833144371	1.17804474886831	2.36186714763773	1.1973887460632
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	1	0	0	0	0	1	4	2	0	1	0	0	0	0	1	3	2	0	1	0	0	0.601530272787758	1.7971366750513	2.48068114534732	4.33927533869962	1.24197416572185	0.589022374434157	2.36186714763773	1.1973887460632
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Traorella	0	0	0	0	0	0	0	0	0	0	0	0	3	11	5	10	12	8	9	10	9	3	11	5	10	12	8	9	10	9	3	11	5	10	12	8	9	10	9	2.9815382587179	7.21836327345309	2.99522779175217	6.20170286336831	7.43875772348506	5.58888374574834	6.47924611877573	5.90466786909434	5.38824935728438
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	5.5e+07	5.5e+07	5.5e+07	63.2959259116074	69.7840288730336	45.0713303043015	104.205850459831	139.123649879336	127.201982391464	76.2346795303312	83.1618944149661	59.2259806284714	39	41	29	67	82	87	50	45	40	58	65	39	103	131	128	77	77	57	39	41	29	68	83	88	50	45	40	73.942148816204	92.6356620093147	52.7160091348382	150.081209293513	198.366872626268	174.497370283921	100.722826028241	110.417289152064	70.047241644697
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	unassigned	0	0	0	549.218584869092	710.541037904254	378.620545248066	1262.49321412277	1619.80907509464	1665.4706905249	805.511431641264	898.354591106767	646.137876188034	214	267	159	440	554	554	257	317	209	214	267	159	440	555	555	257	319	209	214	267	159	440	555	555	257	319	209	863.453479724705	1098.39427811045	617.016925100947	1916.32618478081	2514.30011053795	2561.57171680132	1236.3579639373	1265.37032434692	941.147554405672
Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	6	3	8	1	2	0	0	0	0	0	0	0	0	0	0	1.78892295523074	3.60918163672655	1.7971366750513	8.0622137223788	4.95917181565671	10.5567804086358	0.589022374434157	1.18093357381887	0
Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	963100000	963100000	963100000	1784.35810739127	2210.00328944549	1600.31433181643	2973.85995153668	3894.59390631342	4531.16052141428	1127.51942471079	960.662873710341	1127.87266232263	665	840	605	965	1251	1397	424	352	442	1770	2190	1590	2952	3872	4502	1116	955	1122	667	840	606	974	1258	1409	429	356	442	2545.63736529335	3149.01097804391	2262.59507388959	4578.09705373848	6063.82733759424	7072.4218867031	1578.57996348354	1373.42574635134	1578.75706168432
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	0	0	0	0	0	0	14.337926281183	23.1145464375673	0	0	0	0	0	1	0	0	0	1	0	0	1	1	2	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	1.19261530348716	1.80459081836327	2.39618223340173	1.24034057267366	2.47958590782835	4.34690958002649	0	0	0.598694373031598
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	2161700000	2161700000	2161700000	2539.25513141203	3351.06052713489	2014.99295737077	4944.176942178	6827.92581839335	7617.29821457008	1691.05876451632	1640.74963297833	1884.8194441597	1792	2397	1429	3819	5299	5978	1172	1117	1325	1792	2397	1430	3826	5301	5981	1173	1117	1325	1792	2397	1429	3825	5299	5979	1173	1117	1325	2726.31858377165	3632.64131736527	2253.60939051433	5525.71725126116	7465.41327199422	8627.99452926972	1821.84620412485	1770.80989394139	2005.62614965585
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Propionispira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.641229024974	36.0918163672655	16.1742300754617	21.7059600217891	37.1937886174253	36.0172508059338	15.3145817352881	9.44746859055094	16.7634424448847
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	0	1	1	1	9	7	6	14	10	2	5	5	0	2	2	2	2	0	0	1	1	6.55938416917939	25.8658017298736	14.3770934004104	20.4656194491154	39.0534780482966	31.0493541430464	10.6024027398148	9.44746859055094	10.1778043415372
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Anaerosporomusa	0	0	0	0	0	0	21.4191187087613	24.1770007752006	27.7935557667339	0	0	0	1	4	2	6	8	7	3	1	1	1	4	2	6	8	7	3	1	1	1	4	2	6	8	7	3	1	1	4.17415356220507	5.41377245508982	3.5942733501026	9.92272458138929	11.1581365852276	9.31480624291391	3.53413424660494	2.36186714763773	2.39477749212639
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Methylomusa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596307651743581	1.80459081836327	0	2.48068114534732	0.619896476957089	3.10493541430464	0	1.7714003607283	0.598694373031598
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Pelosinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9815382587179	0	0	1.86051085901049	3.09948238478544	9.93579332577483	0	0	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Propionispora	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2	6	7	6	2	2	0	4	4	2	7	7	7	2	2	0	4	4	2	6	7	6	2	2	0	2.38523060697432	3.00765136393879	1.7971366750513	5.58153257703148	5.5790682926138	8.69381916005298	1.76706712330247	1.7714003607283	0.598694373031598
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Sporomusa	0	0	0	0	0	0	0	0	0	0	0	0	5	4	4	16	15	9	2	1	6	7	5	6	16	17	13	2	1	6	5	4	4	16	15	9	2	1	6	3.57784591046148	10.8275449101796	7.1885467002052	11.163065154063	17.3571013547985	13.6617158229404	1.17804474886831	3.5428007214566	3.59216623818959
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	126800000	126800000	126800000	365.440215787323	480.440000354268	342.826898090637	633.451161395356	865.411694845359	975.47971785017	204.394576887913	171.347661158682	215.420257817677	362	476	340	632	855	966	202	171	213	366	480	342	636	864	975	204	173	214	365	479	341	635	860	969	202	172	214	220.037523493381	291.140652029275	206.6707176309	397.529153541908	543.649210291367	615.398199115179	122.516653882305	102.741220922241	128.719290201794
